Geneid,Entity,Symbol,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,60_R1,60_R2,60_R3
gene-VC_RS16455,host,gene-VC_RS16455,216.0,264.0,247.0,253.0,395.0,284.0,444.0,626.0,401.0
gene-VC_RS17555,host,gene-VC_RS17555,96.0,143.0,138.0,312.0,371.0,292.0,301.0,329.0,235.0
gene-VC_RS15250,host,gene-VC_RS15250,76.0,119.0,104.0,100.0,178.0,103.0,146.0,170.0,103.0
gene-VC_RS03435,host,murJ,858.0,1248.0,1136.0,1094.0,1548.0,1104.0,1342.0,1425.0,843.0
gene-VC_RS16870,host,gene-VC_RS16870,1232.0,1681.0,1465.0,1020.0,1470.0,1111.0,1139.0,1491.0,942.0
gene-VC_RS08675,host,gene-VC_RS08675,140.0,176.0,119.0,187.0,234.0,166.0,269.0,304.0,199.0
gene-VC_RS09360,host,gene-VC_RS09360,1001.0,949.0,1208.0,1156.0,899.0,821.0,222.0,247.0,194.0
gene-VC_RS18620,host,gene-VC_RS18620,782.0,853.0,803.0,969.0,1230.0,1014.0,804.0,758.0,582.0
gene-VC_RS01140,host,waaA,1324.0,1972.0,1600.0,808.0,1191.0,910.0,465.0,570.0,409.0
gene-VC_RS04570,host,vpsD,150.0,213.0,169.0,144.0,230.0,180.0,261.0,253.0,186.0
gene-VC_RS14085,host,gene-VC_RS14085,54.0,94.0,91.0,52.0,85.0,49.0,50.0,32.0,39.0
gene-VC_RS02490,host,gene-VC_RS02490,1214.0,1873.0,1608.0,1310.0,1624.0,1203.0,511.0,641.0,434.0
gene-VC_RS02535,host,gene-VC_RS02535,15.0,16.0,9.0,5.0,14.0,13.0,18.0,12.0,9.0
gene-VC_RS18690,host,gene-VC_RS18690,30.0,46.0,61.0,49.0,71.0,51.0,56.0,76.0,53.0
gene-VC_RS04845,host,gene-VC_RS04845,235.0,366.0,304.0,287.0,505.0,347.0,367.0,448.0,283.0
gene-VC_RS07115,host,gene-VC_RS07115,132.0,168.0,159.0,169.0,240.0,197.0,279.0,322.0,213.0
gene-VC_RS07215,host,gene-VC_RS07215,1799.0,2691.0,2272.0,1852.0,2635.0,1995.0,2089.0,2256.0,1485.0
gene-VC_RS09455,host,gene-VC_RS09455,706.0,974.0,872.0,1324.0,1656.0,1429.0,1887.0,2293.0,1483.0
gene-VC_RS03985,host,citD,7.0,7.0,5.0,11.0,8.0,2.0,10.0,12.0,12.0
gene-VC_RS13910,host,tssJ,105.0,162.0,133.0,108.0,148.0,84.0,54.0,61.0,39.0
gene-VC_RS06200,host,gene-VC_RS06200,547.0,732.0,642.0,647.0,705.0,670.0,837.0,1017.0,637.0
gene-VC_RS09840,host,gene-VC_RS09840,499.0,604.0,616.0,576.0,688.0,592.0,698.0,778.0,522.0
gene-VC_RS13640,host,gene-VC_RS13640,976.0,1534.0,1320.0,931.0,1234.0,950.0,771.0,950.0,583.0
gene-VC_RS00870,host,vspR,224.0,288.0,294.0,321.0,415.0,329.0,314.0,382.0,269.0
gene-VC_RS10465,host,hemA,1047.0,1541.0,1350.0,1524.0,2047.0,1671.0,2080.0,2449.0,1453.0
gene-VC_RS18580,host,gene-VC_RS18580,2390.0,,2877.0,1989.0,3063.0,2049.0,1011.0,1238.0,843.0
gene-VPVV882_gp02,phage,gene-VPVV882_gp02,529.0,581.0,550.0,,,,,,
gene-VC_RS12435,host,rpsE,,,,,,,2740.0,,2114.0
gene-VC_RS01350,host,zntR,233.0,347.0,322.0,328.0,470.0,297.0,,296.0,194.0
gene-VC_RS01270,host,gene-VC_RS01270,,,,,,,,,
gene-VC_RS01855,host,rplI,,,,2423.0,3527.0,2385.0,,3698.0,2360.0
gene-VC_RS15350,host,gene-VC_RS15350,201.0,226.0,201.0,159.0,289.0,188.0,284.0,353.0,206.0
gene-VC_RS05280,host,gene-VC_RS05280,423.0,665.0,643.0,955.0,1227.0,961.0,984.0,1233.0,765.0
gene-VC_RS05555,host,hisD,1372.0,2042.0,1736.0,1055.0,,949.0,943.0,1081.0,710.0
gene-VC_RS05775,host,rluB,,,,3134.0,,,2639.0,3338.0,
gene-VC_RS05680,host,serC,2215.0,3492.0,2748.0,2519.0,3476.0,2453.0,2531.0,3227.0,1952.0
gene-VC_RS11445,host,gene-VC_RS11445,1182.0,1807.0,1496.0,757.0,1137.0,753.0,316.0,327.0,221.0
gene-VC_RS09275,host,tig,,,,,,,,,
gene-VC_RS15425,host,gene-VC_RS15425,267.0,439.0,297.0,254.0,423.0,318.0,566.0,725.0,414.0
gene-VC_RS01925,host,gene-VC_RS01925,,,,1575.0,2516.0,1615.0,755.0,380.0,610.0
gene-VC_RS14535,host,gene-VC_RS14535,82.0,102.0,106.0,112.0,131.0,110.0,180.0,261.0,122.0
gene-VC_RS00535,host,gene-VC_RS00535,603.0,746.0,630.0,1222.0,1366.0,949.0,1118.0,2349.0,852.0
gene-VC_RS03555,host,gene-VC_RS03555_gene_hpf,154.0,239.0,208.0,107.0,149.0,109.0,97.0,104.0,86.0
gene-VC_RS08680,host,gene-VC_RS08680,1409.0,1209.0,1281.0,1567.0,1759.0,1505.0,2189.0,2447.0,1745.0
gene-VC_RS11290,host,serB,1686.0,2532.0,2053.0,2003.0,2605.0,2039.0,1626.0,3462.0,1279.0
gene-VC_RS14355,host,gene-VC_RS14355,311.0,429.0,357.0,290.0,393.0,259.0,250.0,312.0,204.0
gene-VC_RS14705,host,infC,,,,,,,,,
gene-VC_RS17180,host,vesA,229.0,319.0,290.0,258.0,334.0,288.0,229.0,263.0,182.0
gene-VC_RS13005,host,gene-VC_RS13005,324.0,561.0,540.0,543.0,618.0,507.0,467.0,508.0,364.0
gene-VC_RS02255,host,djlA,584.0,2545.0,754.0,735.0,1075.0,,809.0,912.0,564.0
gene-VC_RS15155,host,gene-VC_RS15155,226.0,330.0,271.0,267.0,431.0,316.0,424.0,456.0,304.0
gene-VC_RS09815,host,gene-VC_RS09815,627.0,863.0,739.0,645.0,951.0,805.0,567.0,629.0,420.0
gene-VC_RS10080,host,gene-VC_RS10080,389.0,577.0,476.0,571.0,839.0,628.0,866.0,1842.0,725.0
gene-VC_RS00240,host,purE,1437.0,2064.0,1871.0,2865.0,3343.0,2556.0,2572.0,2822.0,1602.0
gene-VC_RS04865,host,gene-VC_RS04865,1731.0,2199.0,1965.0,3106.0,3318.0,3069.0,,,
gene-VC_RS12365,host,gene-VC_RS12365,271.0,337.0,266.0,275.0,316.0,311.0,442.0,1703.0,317.0
gene-VC_RS06795,host,gene-VC_RS06795,816.0,1125.0,932.0,756.0,1015.0,796.0,437.0,593.0,367.0
gene-VC_RS07205,host,gene-VC_RS07205,,,,3022.0,4175.0,3171.0,2822.0,3701.0,2122.0
gene-VC_RS10945,host,thiL,322.0,497.0,417.0,610.0,743.0,658.0,755.0,943.0,602.0
gene-VC_RS11460,host,gene-VC_RS11460,492.0,794.0,729.0,624.0,885.0,636.0,770.0,928.0,604.0
gene-VC_RS05520,host,purB,1883.0,2790.0,2064.0,,,,,,
gene-VC_RS04330,host,gene-VC_RS04330,391.0,409.0,382.0,1003.0,891.0,837.0,1506.0,1841.0,1349.0
gene-VC_RS06260,host,gene-VC_RS06260,53.0,101.0,61.0,53.0,62.0,41.0,45.0,61.0,35.0
gene-VC_RS02605,host,gene-VC_RS02605,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
gene-VC_RS05030,host,luxO,1264.0,1875.0,1566.0,1526.0,1997.0,1528.0,1889.0,2248.0,1416.0
gene-VC_RS16555,host,gene-VC_RS16555,381.0,475.0,416.0,413.0,617.0,497.0,646.0,713.0,466.0
gene-VC_RS07990,host,gene-VC_RS07990,366.0,525.0,424.0,291.0,413.0,342.0,426.0,453.0,301.0
gene-VC_RS08015,host,gene-VC_RS08015,1091.0,1501.0,1451.0,1011.0,1379.0,1109.0,590.0,752.0,481.0
gene-VC_RS10420,host,gene-VC_RS10420,781.0,1251.0,1069.0,1336.0,1758.0,1335.0,1593.0,1853.0,1246.0
gene-VC_RS09350,host,gene-VC_RS09350,231.0,322.0,312.0,329.0,437.0,282.0,702.0,770.0,425.0
gene-VC_RS13550,host,gene-VC_RS13550,276.0,415.0,400.0,278.0,410.0,318.0,313.0,399.0,228.0
gene-VC_RS13615,host,gene-VC_RS13615,130.0,248.0,176.0,193.0,238.0,192.0,131.0,156.0,103.0
gene-VC_RS16725,host,gene-VC_RS16725,254.0,306.0,299.0,438.0,541.0,471.0,708.0,840.0,485.0
gene-VPVV882_gp28,phage,FI,1343.0,2090.0,1581.0,,,,,,
gene-VC_RS18810,host,gene-VC_RS18810,663.0,1025.0,782.0,494.0,693.0,546.0,706.0,995.0,608.0
gene-VC_RS13575,host,gene-VC_RS13575,222.0,230.0,226.0,322.0,414.0,340.0,362.0,416.0,281.0
gene-VC_RS00940,host,gene-VC_RS00940,24.0,71.0,59.0,40.0,48.0,49.0,38.0,43.0,18.0
gene-VC_RS13385,host,atpH,,,,2614.0,4162.0,2665.0,1131.0,1394.0,927.0
gene-VC_RS12840,host,gene-VC_RS12840,385.0,604.0,482.0,750.0,928.0,740.0,769.0,1127.0,579.0
gene-VC_RS03875,host,gene-VC_RS03875,80.0,128.0,82.0,432.0,664.0,457.0,352.0,556.0,303.0
gene-VC_RS17985,host,gene-VC_RS17985,57.0,107.0,74.0,150.0,159.0,135.0,181.0,192.0,123.0
gene-VC_RS13465,host,gene-VC_RS13465,65.0,97.0,92.0,119.0,166.0,180.0,127.0,164.0,86.0
gene-VC_RS14790,host,gene-VC_RS14790,474.0,623.0,566.0,506.0,697.0,548.0,727.0,1029.0,572.0
gene-VC_RS17680,host,gene-VC_RS17680,550.0,898.0,635.0,982.0,1363.0,961.0,733.0,940.0,584.0
gene-VC_RS12250,host,thiB,1293.0,1847.0,1604.0,2108.0,2188.0,1989.0,2314.0,2814.0,1931.0
gene-VC_RS17065,host,gene-VC_RS17065,368.0,539.0,476.0,479.0,639.0,406.0,399.0,480.0,292.0
gene-VC_RS17255,host,gene-VC_RS17255_gene_groL,1127.0,1884.0,1343.0,930.0,1636.0,942.0,485.0,588.0,363.0
gene-VC_RS02245,host,surA,1368.0,2181.0,1658.0,1199.0,1801.0,1203.0,935.0,1095.0,722.0
gene-VC_RS13915,host,tssK,183.0,256.0,200.0,174.0,233.0,151.0,112.0,158.0,102.0
gene-VC_RS18110,host,gene-VC_RS18110,210.0,330.0,255.0,364.0,398.0,337.0,460.0,514.0,345.0
gene-VC_RS10650,host,flgA,1189.0,1506.0,1432.0,1181.0,1811.0,1593.0,1224.0,2567.0,867.0
gene-VC_RS14460,host,gene-VC_RS14460,305.0,478.0,359.0,240.0,481.0,315.0,307.0,328.0,183.0
gene-VC_RS09535,host,rrtA,446.0,687.0,651.0,791.0,976.0,818.0,801.0,831.0,562.0
gene-VC_RS12245,host,thiP,1547.0,2595.0,1923.0,1369.0,1997.0,1506.0,1677.0,1940.0,1287.0
gene-VC_RS08305,host,mukF,756.0,1242.0,1017.0,898.0,1198.0,883.0,1122.0,1337.0,810.0
gene-VC_RS11970,host,leuO,95.0,144.0,143.0,103.0,137.0,85.0,111.0,140.0,102.0
gene-VC_RS06730,host,gene-VC_RS06730,43.0,77.0,63.0,108.0,110.0,93.0,165.0,199.0,143.0
gene-VC_RS03305,host,gene-VC_RS03305,151.0,186.0,192.0,147.0,176.0,176.0,202.0,200.0,149.0
gene-VC_RS04080,host,gene-VC_RS04080,69.0,113.0,102.0,155.0,225.0,194.0,240.0,,174.0
gene-VC_RS04490,host,metN,1808.0,2750.0,2266.0,2026.0,2349.0,2038.0,,,
gene-VC_RS12520,host,rplC,,,,,,,,,
gene-VPVV882_gp01,phage,gene-VPVV882_gp01,182.0,163.0,177.0,,,,,,
gene-VC_RS17715,host,gene-VC_RS17715,863.0,1058.0,1137.0,1268.0,1377.0,1238.0,1532.0,1898.0,1301.0
gene-VC_RS17690,host,gene-VC_RS17690,483.0,673.0,527.0,693.0,780.0,606.0,501.0,600.0,391.0
gene-VC_RS04370,host,gene-VC_RS04370,283.0,339.0,330.0,502.0,580.0,472.0,671.0,585.0,367.0
gene-VC_RS03205,host,greA,1406.0,1834.0,1507.0,1118.0,1750.0,1347.0,914.0,1042.0,660.0
gene-VC_RS13590,host,gene-VC_RS13590,292.0,492.0,389.0,353.0,582.0,426.0,391.0,401.0,271.0
gene-VC_RS12385,host,gene-VC_RS12385,156.0,224.0,198.0,252.0,365.0,345.0,471.0,628.0,365.0
gene-VC_RS11525,host,mutT,144.0,236.0,191.0,158.0,243.0,166.0,105.0,95.0,74.0
gene-VC_RS07395,host,gene-VC_RS07395,206.0,324.0,225.0,270.0,398.0,312.0,452.0,590.0,402.0
gene-VC_RS04270,host,dnaJ,,,,,,,1525.0,,1300.0
gene-VC_RS13655,host,gene-VC_RS13655,230.0,355.0,460.0,436.0,506.0,543.0,803.0,721.0,825.0
gene-VC_RS14305,host,gene-VC_RS14305,320.0,335.0,310.0,117.0,269.0,175.0,76.0,107.0,68.0
gene-VC_RS15345,host,gene-VC_RS15345,456.0,621.0,575.0,416.0,752.0,496.0,489.0,636.0,409.0
gene-VC_RS16780,host,gene-VC_RS16780,42.0,65.0,72.0,83.0,120.0,116.0,111.0,119.0,67.0
gene-VC_RS01355,host,cadC,375.0,624.0,532.0,472.0,650.0,489.0,815.0,934.0,658.0
gene-VC_RS12100,host,rapA,969.0,1573.0,1292.0,1345.0,1736.0,1310.0,1354.0,2100.0,944.0
gene-VC_RS01775,host,gene-VC_RS01775,196.0,323.0,250.0,371.0,415.0,370.0,442.0,478.0,331.0
gene-VC_RS10820,host,glnB,547.0,764.0,647.0,1040.0,1374.0,992.0,764.0,790.0,447.0
gene-VC_RS12185,host,lptC,863.0,1275.0,1076.0,1014.0,1107.0,978.0,896.0,1018.0,714.0
gene-VC_RS04355,host,gene-VC_RS04355,37.0,81.0,54.0,40.0,59.0,52.0,49.0,58.0,37.0
gene-VC_RS13030,host,gene-VC_RS13030,2097.0,3400.0,3060.0,,,,,,
gene-VC_RS06455,host,mglB,138.0,204.0,178.0,208.0,228.0,191.0,223.0,269.0,200.0
gene-VC_RS09690,host,ptsG,,,,,,,,,
gene-VC_RS13215,host,typA,,,,,,,,,
gene-VC_RS18490,host,gene-VC_RS18490,333.0,601.0,478.0,261.0,392.0,262.0,135.0,164.0,99.0
gene-VC_RS00525,host,gene-VC_RS00525,668.0,983.0,837.0,1006.0,1205.0,1050.0,1023.0,1215.0,800.0
gene-VC_RS11560,host,murC,2132.0,2991.0,2524.0,2092.0,2684.0,2252.0,2296.0,2735.0,1731.0
gene-VC_RS11055,host,gene-VC_RS11055,952.0,1577.0,1397.0,1209.0,1568.0,1173.0,830.0,984.0,725.0
gene-VC_RS03565,host,rluD,1422.0,2321.0,1702.0,1936.0,2603.0,1796.0,,,1934.0
gene-VC_RS11540,host,lpxC,,,,,,,,,
gene-VC_RS01055,host,coaBC,,,,2300.0,3400.0,2299.0,1594.0,1900.0,1273.0
gene-VC_RS19000,host,gene-VC_RS19000,135.0,152.0,149.0,164.0,268.0,210.0,317.0,319.0,194.0
gene-VC_RS11410,host,arcA,,,,,,,,,
gene-VC_RS10385,host,mlp24,1095.0,1756.0,1452.0,1726.0,2429.0,1832.0,1480.0,1910.0,1137.0
gene-VC_RS18045,host,ctlX,68.0,84.0,81.0,102.0,122.0,115.0,121.0,145.0,79.0
gene-VC_RS04135,host,tcpC,154.0,174.0,161.0,188.0,251.0,224.0,425.0,415.0,280.0
gene-VC_RS07490,host,gene-VC_RS07490,847.0,1440.0,1140.0,1981.0,2909.0,1980.0,1456.0,2101.0,1294.0
gene-VC_RS02330,host,glsB,602.0,761.0,688.0,797.0,1036.0,829.0,921.0,,665.0
gene-VC_RS04055,host,gene-VC_RS04055,869.0,1298.0,1162.0,1188.0,1469.0,1249.0,1286.0,1478.0,964.0
gene-VC_RS17355,host,gene-VC_RS17355,136.0,155.0,163.0,344.0,390.0,375.0,589.0,562.0,397.0
gene-VC_RS08295,host,mukB,1767.0,2735.0,2077.0,1420.0,1872.0,1339.0,1246.0,1446.0,907.0
gene-VC_RS17880,host,gene-VC_RS17880,1603.0,1746.0,1320.0,864.0,1188.0,761.0,722.0,843.0,564.0
gene-VC_RS17925,host,gene-VC_RS17925,,,,1759.0,2853.0,1870.0,1078.0,1433.0,811.0
gene-VC_RS14025,host,glpT,103.0,135.0,120.0,106.0,120.0,148.0,138.0,174.0,118.0
gene-VC_RS10075,host,gene-VC_RS10075,,,,,,,3141.0,,
gene-VC_RS08610,host,gene-VC_RS08610,418.0,546.0,526.0,766.0,1066.0,854.0,1179.0,1435.0,917.0
gene-VC_RS06400,host,gene-VC_RS06400,481.0,726.0,576.0,670.0,872.0,701.0,1339.0,1537.0,997.0
gene-VC_RS14960,host,gene-VC_RS14960,864.0,1622.0,1286.0,1188.0,1854.0,1219.0,1232.0,1546.0,778.0
gene-VC_RS06815,host,vceR,120.0,184.0,164.0,219.0,259.0,215.0,238.0,282.0,161.0
gene-VC_RS01310,host,manA,1114.0,1547.0,1403.0,1842.0,2179.0,1802.0,,2537.0,
gene-VC_RS07905,host,gene-VC_RS07905,405.0,637.0,560.0,544.0,813.0,633.0,833.0,1152.0,669.0
gene-VC_RS14860,host,gene-VC_RS14860,152.0,160.0,172.0,141.0,238.0,203.0,276.0,306.0,199.0
gene-VC_RS13585,host,gene-VC_RS13585,263.0,508.0,398.0,285.0,435.0,335.0,220.0,275.0,174.0
gene-VC_RS01045,host,slmA,215.0,343.0,299.0,288.0,344.0,265.0,254.0,278.0,221.0
gene-VC_RS06075,host,btuC,493.0,696.0,614.0,492.0,716.0,462.0,554.0,569.0,429.0
gene-VC_RS06645,host,gene-VC_RS06645,215.0,294.0,274.0,225.0,388.0,325.0,233.0,298.0,157.0
gene-VC_RS11050,host,gene-VC_RS11050_gene_nqrM,216.0,282.0,295.0,171.0,238.0,207.0,91.0,98.0,81.0
gene-VC_RS13420,host,rsmG,759.0,997.0,920.0,762.0,1043.0,831.0,846.0,949.0,635.0
gene-VC_RS03970,host,gene-VC_RS03970,17.0,18.0,12.0,14.0,20.0,27.0,33.0,17.0,14.0
gene-VC_RS10105,host,gene-VC_RS10105,1745.0,2791.0,1933.0,2125.0,3220.0,2051.0,1995.0,2570.0,1513.0
gene-VC_RS05180,host,dnaX,1527.0,2150.0,1761.0,1757.0,1914.0,1608.0,1541.0,1848.0,1197.0
gene-VC_RS07550,host,gene-VC_RS07550,284.0,355.0,322.0,339.0,439.0,343.0,405.0,417.0,282.0
gene-VC_RS12730,host,gene-VC_RS12730,243.0,373.0,308.0,345.0,486.0,353.0,262.0,346.0,210.0
gene-VC_RS06070,host,gene-VC_RS06070,1497.0,2301.0,1864.0,1572.0,2105.0,1500.0,1546.0,1714.0,1138.0
gene-VC_RS13895,host,tssF,301.0,512.0,453.0,341.0,373.0,284.0,284.0,272.0,186.0
gene-VC_RS04500,host,treR,539.0,951.0,748.0,868.0,1103.0,935.0,1178.0,2088.0,975.0
gene-VC_RS08820,host,gene-VC_RS08820_gene_manA,433.0,510.0,452.0,596.0,834.0,633.0,1522.0,1637.0,1081.0
gene-VC_RS04170,host,toxT,92.0,118.0,86.0,94.0,142.0,113.0,167.0,207.0,126.0
gene-VC_RS09160,host,gene-VC_RS09160,950.0,1475.0,1235.0,924.0,1336.0,923.0,512.0,567.0,383.0
gene-VC_RS13855,host,gene-VC_RS13855,337.0,490.0,499.0,538.0,729.0,502.0,711.0,808.0,489.0
gene-VC_RS10140,host,gene-VC_RS10140,1049.0,1553.0,1251.0,1335.0,2040.0,1557.0,1780.0,2141.0,1304.0
gene-VC_RS04555,host,vpsA,83.0,107.0,127.0,143.0,160.0,138.0,273.0,341.0,194.0
gene-VC_RS00495,host,gene-VC_RS00495,250.0,291.0,254.0,295.0,368.0,298.0,305.0,,217.0
gene-VC_RS02410,host,xds,105.0,160.0,150.0,227.0,218.0,197.0,343.0,374.0,267.0
gene-VC_RS12145,host,gene-VC_RS12145,362.0,614.0,453.0,475.0,662.0,509.0,484.0,531.0,316.0
gene-VC_RS02445,host,gene-VC_RS02445,,,,,,,,,
gene-VC_RS12330,host,cysC,,,,1385.0,2276.0,1500.0,296.0,399.0,247.0
gene-VC_RS06285,host,gene-VC_RS06285,2410.0,3587.0,,,,,,,
gene-VC_RS05890,host,hutU,122.0,177.0,160.0,117.0,144.0,136.0,124.0,152.0,113.0
gene-VC_RS05990,host,pheT,,,,,,,,,
gene-VC_RS07340,host,gene-VC_RS07340,133.0,163.0,93.0,76.0,110.0,64.0,69.0,63.0,44.0
gene-VC_RS05335,host,gene-VC_RS05335,606.0,835.0,825.0,453.0,594.0,417.0,230.0,277.0,230.0
gene-VC_RS03940,host,gene-VC_RS03940,19.0,31.0,28.0,54.0,61.0,45.0,63.0,42.0,30.0
gene-VC_RS15170,host,gene-VC_RS15170,218.0,286.0,244.0,237.0,368.0,248.0,312.0,399.0,263.0
gene-VC_RS17890,host,gene-VC_RS17890,108.0,115.0,123.0,199.0,227.0,174.0,343.0,419.0,264.0
gene-VC_RS00855,host,gene-VC_RS00855,1905.0,2333.0,2125.0,1987.0,3124.0,2388.0,,,
gene-VC_RS17790,host,gene-VC_RS17790,362.0,594.0,517.0,328.0,414.0,344.0,312.0,359.0,267.0
gene-VC_RS02275,host,gene-VC_RS02275,,,,,,,,,
gene-VC_RS01475,host,trxA,,3340.0,2799.0,3108.0,4235.0,,2367.0,2576.0,1683.0
gene-VC_RS17820,host,malE,741.0,1058.0,826.0,749.0,1058.0,730.0,533.0,680.0,379.0
gene-VC_RS08010,host,gene-VC_RS08010,256.0,414.0,394.0,403.0,569.0,464.0,522.0,627.0,437.0
gene-VC_RS12315,host,gene-VC_RS12315,361.0,533.0,449.0,373.0,521.0,390.0,516.0,534.0,357.0
gene-VC_RS18450,host,gene-VC_RS18450,947.0,1338.0,1121.0,779.0,1125.0,818.0,525.0,614.0,413.0
gene-VC_RS05965,host,gene-VC_RS05965,1637.0,1162.0,1589.0,1137.0,1549.0,972.0,187.0,228.0,101.0
gene-VC_RS06035,host,sbcB,644.0,849.0,789.0,787.0,990.0,793.0,756.0,934.0,568.0
gene-VC_RS04320,host,purL,,,,,,,,,
gene-VC_RS00120,host,ilvA,,,,2439.0,3767.0,2361.0,616.0,887.0,514.0
gene-VC_RS11910,host,gene-VC_RS11910,467.0,658.0,564.0,443.0,616.0,431.0,389.0,517.0,336.0
gene-VC_RS08690,host,gene-VC_RS08690,102.0,195.0,145.0,196.0,251.0,210.0,280.0,368.0,249.0
gene-VC_RS11455,host,mtnN,754.0,1121.0,948.0,1123.0,1503.0,1165.0,1049.0,1386.0,806.0
gene-VC_RS18100,host,gene-VC_RS18100,12.0,14.0,14.0,15.0,17.0,25.0,24.0,26.0,18.0
gene-VC_RS01160,host,gene-VC_RS01160,1393.0,1819.0,1685.0,818.0,1363.0,991.0,756.0,861.0,534.0
gene-VC_RS03775,host,fdx,313.0,1073.0,364.0,448.0,610.0,432.0,1495.0,587.0,312.0
gene-VPVV882_gp66,phage,gene-VPVV882_gp66,190.0,319.0,232.0,511.0,629.0,531.0,840.0,1022.0,562.0
gene-VC_RS06800,host,gene-VC_RS06800,647.0,840.0,751.0,721.0,989.0,686.0,629.0,733.0,482.0
gene-VC_RS10540,host,gene-VC_RS10540,,,,,,,589.0,854.0,484.0
gene-VC_RS07575,host,gene-VC_RS07575,113.0,146.0,142.0,155.0,173.0,126.0,187.0,213.0,131.0
gene-VC_RS01300,host,gene-VC_RS01300,321.0,429.0,450.0,410.0,531.0,391.0,351.0,384.0,254.0
gene-VC_RS02190,host,ispB,1213.0,1981.0,1705.0,1913.0,2210.0,1864.0,1913.0,2323.0,1444.0
gene-VC_RS03675,host,ppk2,619.0,960.0,757.0,468.0,735.0,502.0,387.0,424.0,
gene-VC_RS16550,host,gene-VC_RS16550,352.0,549.0,484.0,433.0,692.0,497.0,494.0,570.0,363.0
gene-VC_RS11100,host,gene-VC_RS11100,978.0,1465.0,1206.0,1420.0,1942.0,1448.0,1285.0,1602.0,924.0
gene-VC_RS11170,host,gene-VC_RS11170,63.0,93.0,83.0,88.0,109.0,94.0,82.0,109.0,49.0
gene-VC_RS05205,host,gene-VC_RS05205,486.0,605.0,540.0,555.0,805.0,615.0,566.0,682.0,398.0
gene-VC_RS10580,host,gene-VC_RS10580,,,,,,,,,
gene-VC_RS08170,host,gene-VC_RS08170,172.0,284.0,168.0,875.0,1335.0,936.0,872.0,1216.0,727.0
gene-VC_RS15585,host,gene-VC_RS15585,280.0,338.0,339.0,380.0,546.0,413.0,1376.0,1608.0,1008.0
gene-VC_RS16485,host,gene-VC_RS16485,21.0,29.0,29.0,30.0,29.0,26.0,22.0,19.0,19.0
gene-VC_RS12920,host,gene-VC_RS12920,1852.0,2522.0,2126.0,2116.0,3005.0,2290.0,,,
gene-VC_RS11225,host,gene-VC_RS11225,1216.0,1714.0,1422.0,1171.0,1713.0,1151.0,822.0,1044.0,660.0
gene-VC_RS15770,host,gene-VC_RS15770,1318.0,1620.0,1612.0,2142.0,2751.0,2419.0,,,
gene-VPVV882_gp31,phage,gene-VPVV882_gp31,,,,,,,,,
gene-VC_RS07160,host,gene-VC_RS07160,270.0,432.0,401.0,415.0,753.0,534.0,628.0,879.0,511.0
gene-VC_RS10670,host,gene-VC_RS10670,951.0,1246.0,1071.0,2115.0,2818.0,2309.0,1722.0,1981.0,1189.0
gene-VC_RS02035,host,mshL,1477.0,2248.0,1993.0,1308.0,1749.0,1304.0,923.0,1115.0,698.0
gene-VC_RS00810,host,gene-VC_RS00810,320.0,509.0,405.0,329.0,533.0,366.0,210.0,232.0,100.0
gene-VC_RS05095,host,metG,,,,,,,,,
gene-VC_RS11130,host,gene-VC_RS11130,200.0,225.0,266.0,218.0,276.0,211.0,183.0,199.0,162.0
gene-VC_RS10795,host,rnhA,414.0,540.0,737.0,509.0,706.0,570.0,565.0,696.0,415.0
gene-VC_RS11470,host,gene-VC_RS11470,540.0,774.0,725.0,664.0,975.0,711.0,673.0,754.0,526.0
gene-VC_RS01770,host,gene-VC_RS01770,162.0,254.0,182.0,448.0,572.0,494.0,502.0,543.0,430.0
gene-VC_RS11395,host,gene-VC_RS11395,748.0,1005.0,916.0,738.0,810.0,752.0,822.0,863.0,547.0
gene-VC_RS13250,host,add,661.0,994.0,831.0,932.0,1234.0,952.0,2159.0,2691.0,1813.0
gene-VC_RS09685,host,gene-VC_RS09685,554.0,1147.0,838.0,474.0,795.0,463.0,296.0,323.0,239.0
gene-VC_RS07460,host,gene-VC_RS07460,1682.0,1557.0,2003.0,,2922.0,,,3833.0,
gene-VC_RS02860,host,gene-VC_RS02860,1639.0,2693.0,2340.0,1666.0,2285.0,1701.0,1403.0,3615.0,1197.0
gene-VC_RS00975,host,gene-VC_RS00975,333.0,534.0,465.0,664.0,735.0,626.0,609.0,678.0,448.0
gene-VC_RS11590,host,murE,524.0,917.0,788.0,649.0,827.0,691.0,830.0,858.0,1760.0
gene-VC_RS16790,host,helD,551.0,780.0,720.0,705.0,943.0,742.0,878.0,953.0,581.0
gene-VC_RS17240,host,gene-VC_RS17240,204.0,279.0,324.0,305.0,409.0,373.0,374.0,391.0,249.0
gene-VC_RS02420,host,metK,,,,,,,,,
gene-VC_RS12630,host,gene-VC_RS12630,243.0,335.0,294.0,396.0,386.0,418.0,486.0,494.0,373.0
gene-VC_RS17070,host,gene-VC_RS17070,411.0,595.0,546.0,555.0,663.0,521.0,561.0,683.0,400.0
gene-VC_RS01090,host,coaD,548.0,772.0,791.0,,1313.0,1067.0,1213.0,,
gene-VC_RS12210,host,ptsN,557.0,767.0,637.0,621.0,815.0,620.0,550.0,597.0,475.0
