Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-SAURSH1000_RS06330,host,mprF,7.416378479192928,6.61472560020376,7.00397413672268,8.134760782418645,6.814542897259958,7.1180162044653335,8.042056410058754,7.242797922793756,7.260522598089852,8.220672170297252,7.793586803371584,6.879355804460439,7.3632795869630385,7.679251425953058,5.966146739123692,5.993961427306569,6.104793232414985,5.099866427824199,6.202535517187923,5.981414211254481,4.48863636973214
gene-SAURSH1000_RS00965,host,gene-SAURSH1000_RS00965,4.844187086458591,4.762173934797756,4.897839799950911,4.812184355372417,4.859812404361672,4.882801922586371,5.262690188904886,4.770684624465665,4.990432586778736,4.955827057601261,4.997212273764115,4.343805421853684,4.418840607796598,5.0369526024136295,3.4339872044851463,3.9318256327243257,3.9512437185814275,3.044522437723423,3.332204510175204,4.127134385045092,2.4849066497880004
gene-SAURSH1000_RS06700,host,gene-SAURSH1000_RS06700,4.844187086458591,4.430816798843313,4.248495242049359,5.393627546352362,4.653960350157523,4.454347296253507,5.313205979041787,5.19295685089021,4.812184355372417,5.135798437050262,5.7430031878094825,4.2626798770413155,4.553876891600541,5.313205979041787,3.091042453358316,3.8066624897703196,4.007333185232471,2.302585092994046,4.127134385045092,4.060443010546419,2.0794415416798357
gene-SAURSH1000_RS12985,host,gene-SAURSH1000_RS12985,2.70805020110221,2.9444389791664403,2.833213344056216,3.1780538303479458,2.995732273553991,3.044522437723423,3.295836866004329,2.1972245773362196,2.995732273553991,3.2188758248682006,2.9444389791664403,2.302585092994046,2.5649493574615367,2.1972245773362196,1.6094379124341003,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.791759469228055,0.6931471805599453
gene-SAURSH1000_RS09325,host,gene-SAURSH1000_RS09325,6.70808408385307,6.7464121285733745,6.672032945461067,6.9930151229329605,6.897704943128636,6.977281341630747,6.92951677076365,7.0707241072602764,6.51471269087253,7.1316985104669115,7.1372784372603855,6.021023349349527,6.282266746896006,6.5337888379333435,5.521460917862246,5.0369526024136295,5.147494476813453,4.61512051684126,4.634728988229636,5.455321115357702,4.290459441148391
gene-CPT_phageK_gp017,phage,gene-CPT_phageK_gp017,0.0,0.0,0.6931471805599453,1.9459101490553132,0.0,1.6094379124341003,5.700443573390687,3.8501476017100584,5.583496308781699,7.289610521451167,6.246106765481563,6.714170529909472,7.175489713624222,7.047517221357296,6.70196036600254,5.683579767338681,5.733341276897746,6.455198563340122,5.262690188904886,5.37989735354046,6.040254711277414
gene-SAURSH1000_RS04535,host,gene-SAURSH1000_RS04535,6.411818267709897,6.052089168924417,6.285998094508865,6.695798917058491,6.180016653652572,6.419994928147142,6.723832440821209,6.48768401848461,6.304448802421981,6.769641976852503,6.643789733147672,5.648974238161206,5.998936561946683,6.3784261836515865,4.844187086458591,4.927253685157205,5.14166355650266,4.330733340286331,4.983606621708336,5.231108616854587,3.871201010907891
gene-SAURSH1000_RS10760,host,rplP,9.37475250822657,8.952993499320474,8.9595686535445,9.296334565143043,8.879193928110318,8.783549477153265,9.226607344440055,9.37339415841248,8.701512750872865,9.183791036742646,9.770298958292383,8.309184527686298,8.263074835802596,9.162409838218633,7.828038032125829,7.1252830915107115,7.354362330421477,6.992096427415888,6.877296071497429,7.562681246721884,6.495265555937008
gene-SAURSH1000_RS06335,host,gene-SAURSH1000_RS06335_gene_msrA,4.343805421853684,4.624972813284271,4.68213122712422,5.187385805840755,4.574710978503383,4.7535901911063645,5.272999558563747,4.356708826689592,5.0369526024136295,5.303304908059076,4.787491742782046,3.970291913552122,4.6443908991413725,4.8283137373023015,3.4339872044851463,3.6375861597263857,3.828641396489095,2.4849066497880004,3.332204510175204,3.8918202981106265,1.9459101490553132
gene-SAURSH1000_RS04725,host,gene-SAURSH1000_RS04725,5.8289456176102075,5.8944028342648505,5.7430031878094825,6.298949246855942,6.2285110035911835,5.777652323222656,6.22455842927536,6.318968113746434,6.0014148779611505,6.045005314036012,6.192362489474872,5.0369526024136295,5.3612921657094255,5.863631175598097,4.110873864173311,4.5217885770490405,4.6443908991413725,3.6888794541139363,4.442651256490317,4.663439094112067,2.9444389791664403
gene-SAURSH1000_RS07365,host,rpoD,7.179307969504034,7.256297239690681,7.075808863978387,7.67275789664251,7.546974117516527,7.285506548522785,7.767687277186908,7.699842407396986,7.2254814727822945,7.521859252201629,7.875499292445208,6.62273632394984,6.822197390620491,7.463363045520021,5.726847747587197,5.8805329864007,6.220590170099739,5.030437921392435,5.883322388488279,6.272877006546167,4.51085950651685
gene-SAURSH1000_RS08040,host,gene-SAURSH1000_RS08040,6.655440350367647,6.678342114654332,6.63200177739563,6.980075940561763,6.761572768804055,6.717804695023691,7.223295679562314,7.133295954896068,6.759255270663693,7.1459844677143876,7.462789157412448,6.095824562432225,6.54534966033442,7.326465613840322,5.476463551931511,5.556828061699537,6.0867747269123065,4.812184355372417,5.44673737166631,6.169610732491456,4.430816798843313
gene-SAURSH1000_RS05905,host,recA,7.706612913964197,7.958576903813898,7.752335163302292,7.795646536334594,8.117610746466228,7.688455356549944,8.010027528481734,7.989899374942939,7.673223121121708,7.768956044538332,7.909122183211411,7.029087564149662,7.160069207596127,7.8383433155571165,6.532334292222349,6.380122536899765,6.573680166960646,5.720311776607412,5.993961427306569,6.654152520183219,5.332718793265369
gene-SAURSH1000_RS12105,host,fnbA,4.110873864173311,4.454347296253507,4.919980925828125,4.1588830833596715,3.4339872044851463,4.672828834461906,3.871201010907891,4.23410650459726,3.9889840465642745,4.477336814478207,4.7535901911063645,3.6635616461296463,4.499809670330265,4.663439094112067,3.871201010907891,3.4339872044851463,3.5553480614894135,3.1780538303479458,3.2188758248682006,4.04305126783455,2.70805020110221
gene-CPT_phageK_gp127,phage,gene-CPT_phageK_gp127,0.0,0.0,0.0,4.110873864173311,0.6931471805599453,0.6931471805599453,3.912023005428146,1.6094379124341003,3.367295829986474,6.171700597410915,4.290459441148391,6.466144724237619,7.074116816197362,6.744059186311348,7.122866658599083,8.246958032568177,7.964503363551548,8.79920924224139,8.720623711420426,8.65591111072806,7.958227192322312
gene-SAURSH1000_RS00355,host,sbnE,4.59511985013459,3.044522437723423,4.634728988229636,4.59511985013459,2.772588722239781,4.605170185988092,4.477336814478207,2.9444389791664403,4.543294782270004,3.8918202981106265,3.295836866004329,3.2188758248682006,3.258096538021482,3.295836866004329,2.3978952727983707,1.9459101490553132,1.6094379124341003,2.4849066497880004,1.6094379124341003,2.5649493574615367,1.791759469228055
gene-SAURSH1000_RS00370,host,sbnH,4.5217885770490405,3.4011973816621555,4.6913478822291435,4.634728988229636,3.295836866004329,4.653960350157523,4.718498871295094,3.295836866004329,4.624972813284271,4.189654742026425,3.58351893845611,3.5263605246161616,3.6635616461296463,3.6635616461296463,3.1780538303479458,1.791759469228055,2.8903717578961645,2.3978952727983707,2.302585092994046,2.3978952727983707,1.6094379124341003
gene-SAURSH1000_RS03055,host,gene-SAURSH1000_RS03055,5.568344503761097,6.135564891081739,5.8971538676367405,5.908082938168931,5.91350300563827,5.783825182329737,6.133398042996649,5.799092654460526,5.831882477283517,6.091309882077698,5.834810737062605,5.087596335232384,5.736572297479192,5.883322388488279,4.672828834461906,4.532599493153256,4.983606621708336,3.7612001156935624,4.07753744390572,4.859812404361672,3.295836866004329
gene-SAURSH1000_RS06675,host,gene-SAURSH1000_RS06675,5.6937321388027,5.560681631015528,5.726847747587197,5.918893854273146,5.616771097666572,5.786897381366708,5.993961427306569,5.60947179518496,5.648974238161206,6.2422232654551655,5.940171252720432,5.187385805840755,5.71042701737487,6.126869184114185,4.762173934797756,4.330733340286331,4.890349128221754,3.713572066704308,4.007333185232471,4.653960350157523,3.1354942159291497
gene-SAURSH1000_RS00330,host,sirA,5.963579343618446,4.51085950651685,6.061456918928017,6.416732282512326,4.442651256490317,6.003887067106539,6.541029999189903,4.584967478670572,6.023447592961033,6.16541785423142,5.075173815233827,4.897839799950911,5.003946305945459,5.056245805348308,4.04305126783455,4.007333185232471,3.6109179126442243,3.4657359027997265,3.6109179126442243,4.02535169073515,2.772588722239781
gene-SAURSH1000_RS12765,host,gene-SAURSH1000_RS12765,4.07753744390572,4.1588830833596715,4.465908118654584,4.770684624465665,3.828641396489095,4.465908118654584,4.90527477843843,4.04305126783455,4.624972813284271,4.962844630259907,4.2626798770413155,4.007333185232471,4.204692619390966,4.219507705176107,3.258096538021482,2.5649493574615367,2.9444389791664403,1.9459101490553132,2.833213344056216,2.8903717578961645,1.3862943611198906
gene-CPT_phageK_gp196,phage,gene-CPT_phageK_gp196,0.6931471805599453,0.0,0.6931471805599453,3.4339872044851463,0.0,0.6931471805599453,4.77912349311153,2.9444389791664403,3.7612001156935624,7.437206366871292,5.683579767338681,7.939871576361883,8.694669696546992,8.40357646462927,8.582418976333944,8.270781013162674,8.447199819595703,8.542470998600505,7.9211727215870145,7.913886714856082,7.421775793644647
gene-SAURSH1000_RS05660,host,rpsP,8.03689677268507,7.338888133838879,7.483806687665835,8.258681496264236,7.4133673356952405,7.290292882446597,8.407601514786142,7.80710329012598,7.718685495198466,8.097426298597213,8.292798858200374,7.502186486602924,7.418180822726788,7.8252452914317745,6.731018100482083,6.663132695990803,6.272877006546167,6.075346031088684,6.647688373563329,6.2766434893416445,5.209486152841421
gene-SAURSH1000_RS07820,host,gene-SAURSH1000_RS07820,6.037870919922137,5.924255797414532,5.918893854273146,6.654152520183219,5.823045895483019,5.529429087511423,6.570882962339584,5.768320995793772,6.07993319509559,6.212606095751519,5.84354441703136,5.484796933490655,5.62040086571715,5.5909869805108565,4.672828834461906,5.220355825078324,4.477336814478207,4.189654742026425,5.043425116919247,4.700480365792417,3.258096538021482
gene-SAURSH1000_RS08590,host,gene-SAURSH1000_RS08590,2.0794415416798357,3.4339872044851463,2.8903717578961645,2.8903717578961645,2.70805020110221,2.0794415416798357,2.995732273553991,2.8903717578961645,3.044522437723423,2.4849066497880004,2.8903717578961645,1.0986122886681098,2.9444389791664403,2.8903717578961645,1.0986122886681098,1.791759469228055,0.6931471805599453,1.3862943611198906,0.0,1.791759469228055,0.6931471805599453
gene-SAURSH1000_RS05350,host,gene-SAURSH1000_RS05350,6.061456918928017,5.921578419643816,6.2285110035911835,6.597145701886651,5.733341276897746,6.056784013228625,6.546785410760524,5.71042701737487,6.082218910376446,6.313548046277095,5.780743515792329,5.58724865840025,6.035481432524756,5.641907070938114,4.9344739331306915,4.8283137373023015,4.770684624465665,4.189654742026425,4.553876891600541,4.7535901911063645,3.9512437185814275
gene-SAURSH1000_RS06035,host,gene-SAURSH1000_RS06035,1.3862943611198906,2.5649493574615367,1.3862943611198906,2.9444389791664403,1.9459101490553132,1.3862943611198906,2.9444389791664403,2.6390573296152584,2.302585092994046,3.4339872044851463,2.70805020110221,2.3978952727983707,2.6390573296152584,2.6390573296152584,1.0986122886681098,1.3862943611198906,1.9459101490553132,0.0,0.6931471805599453,1.0986122886681098,0.0
gene-SAURSH1000_RS12975,host,gene-SAURSH1000_RS12975,3.6635616461296463,3.871201010907891,4.174387269895637,4.007333185232471,3.8918202981106265,4.30406509320417,3.9889840465642745,3.871201010907891,3.9512437185814275,4.564348191467836,3.9318256327243257,3.091042453358316,4.23410650459726,4.110873864173311,2.8903717578961645,2.70805020110221,3.332204510175204,2.302585092994046,2.70805020110221,3.2188758248682006,1.9459101490553132
gene-CPT_phageK_gp077,phage,gene-CPT_phageK_gp077,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,4.248495242049359,1.3862943611198906,3.4657359027997265,6.721425700790643,5.272999558563747,6.829793737512425,7.327123292259293,7.215239978730097,6.8679744089702925,5.877735781779639,6.1224928095143865,6.030685260261263,5.198497031265826,5.043425116919247,5.365976015021851
gene-SAURSH1000_RS12875,host,gene-SAURSH1000_RS12875,3.58351893845611,4.48863636973214,3.5553480614894135,4.060443010546419,4.060443010546419,3.4011973816621555,4.219507705176107,3.784189633918261,3.713572066704308,4.204692619390966,4.110873864173311,2.9444389791664403,4.219507705176107,4.276666119016055,2.70805020110221,3.091042453358316,3.6635616461296463,2.1972245773362196,2.833213344056216,3.4657359027997265,1.6094379124341003
gene-CPT_phageK_gp091,phage,gene-CPT_phageK_gp091,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,5.170483995038151,3.1354942159291497,4.584967478670572,8.155936337972394,6.12029741895095,8.183118079394745,8.990067695753655,8.57035473953047,8.450839690866216,7.332369205929062,7.667158255319148,7.598399329323964,6.853299093186078,6.80903930604298,6.949856455000773
gene-SAURSH1000_RS12745,host,gene-SAURSH1000_RS12745,3.58351893845611,3.4657359027997265,3.4657359027997265,3.4965075614664802,3.4965075614664802,3.8501476017100584,3.8501476017100584,4.248495242049359,3.1354942159291497,3.7376696182833684,4.59511985013459,3.4339872044851463,3.1354942159291497,4.007333185232471,2.5649493574615367,2.6390573296152584,2.4849066497880004,1.791759469228055,2.772588722239781,2.9444389791664403,2.0794415416798357
gene-SAURSH1000_RS09450,host,gene-SAURSH1000_RS09450,4.30406509320417,4.6913478822291435,4.48863636973214,4.653960350157523,4.553876891600541,4.553876891600541,5.030437921392435,4.553876891600541,4.736198448394496,4.875197323201151,4.90527477843843,3.7612001156935624,4.430816798843313,4.700480365792417,3.1354942159291497,3.6375861597263857,3.713572066704308,2.0794415416798357,3.1780538303479458,3.58351893845611,1.6094379124341003
gene-CPT_phageK_gp222,phage,gene-CPT_phageK_gp222,0.0,0.0,0.0,2.4849066497880004,0.0,0.0,4.0943445622221,1.0986122886681098,2.70805020110221,7.3758821482150125,5.438079308923196,7.421177528595393,8.706324840138741,8.097730573664219,8.222016437202196,7.5688956634069955,7.937017489515454,7.487733761436444,6.816735880594968,7.194436851100335,6.180016653652572
gene-SAURSH1000_RS09110,host,gene-SAURSH1000_RS09110,6.20050917404269,6.504288173536645,6.238324625039508,6.386879319362645,6.6240652277998935,6.159095388491933,6.583409222158765,6.455198563340122,6.359573868672378,6.476972362889683,6.436150368369428,5.4680601411351315,5.605802066295998,6.1224928095143865,4.882801922586371,4.804021044733257,4.59511985013459,4.343805421853684,4.5217885770490405,5.14166355650266,4.007333185232471
gene-SAURSH1000_RS10220,host,gene-SAURSH1000_RS10220,8.149312843635345,7.77485576666552,7.873217054862741,8.372398606513004,7.559038255443384,7.3914152346753585,8.368693183097793,7.351158226430694,7.942717540573791,8.571681376700306,7.532623618788788,7.595889917718538,8.374015421739909,8.132118772955806,7.367077059881012,8.257644958208228,7.231287004327616,7.557994958530806,8.413608875159667,7.45298232946546,7.519149957669823
gene-SAURSH1000_RS01970,host,gene-SAURSH1000_RS01970,5.8522024797744745,6.289715570908998,6.035481432524756,6.238324625039508,6.3561076606958915,6.028278520230698,6.315358001522335,6.1779441140506,6.12029741895095,6.139884552226255,6.089044875446846,5.3706380281276624,5.602118820879701,6.395261598115449,4.5217885770490405,4.465908118654584,5.099866427824199,3.9318256327243257,4.74493212836325,4.859812404361672,3.367295829986474
gene-SAURSH1000_RS03050,host,tarB,5.231108616854587,5.8916442118257715,5.5134287461649825,5.5909869805108565,5.583496308781699,5.420534999272286,5.723585101952381,5.3981627015177525,5.4116460518550396,5.783825182329737,5.517452896464707,4.477336814478207,5.214935757608986,5.420534999272286,4.204692619390966,3.9512437185814275,4.382026634673881,3.1354942159291497,3.295836866004329,4.418840607796598,2.3978952727983707
gene-SAURSH1000_RS06915,host,rpsA,7.465655310134056,8.109525659752872,7.739359202689098,8.094988759303774,7.61972421378267,7.6838639802564295,8.237743803890933,7.53689712956617,7.735870319952567,8.186185994226083,7.527255919373784,7.258412150595307,7.808729306744399,7.920446505142607,6.695798917058491,6.597145701886651,6.862757913051401,6.0473721790462776,6.1903154058531475,6.97354301952014,5.375278407684165
gene-CPT_phageK_gp161,phage,gene-CPT_phageK_gp161,0.0,0.6931471805599453,0.0,3.5263605246161616,1.0986122886681098,1.3862943611198906,5.66988092298052,3.044522437723423,4.624972813284271,8.48590890137647,6.1092475827643655,8.401557847817314,9.522519916028351,8.455104999102815,8.559677803022392,8.689801056022553,8.267705664762426,8.333510708982942,8.158516244806831,7.508238774678663,7.440733707389261
