Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3
gene-phage515_00013,phage,gene-phage515_00013_gene_treM,425.0,430.0,611.0,1012.0,712.0,1588.0,,,
gene-Saur515_RS03910,host,gene-Saur515_RS03910,443.0,436.0,545.0,146.0,89.0,198.0,155.0,157.0,86.0
gene-Saur515_RS11675,host,esaC,30.0,35.0,25.0,8.0,10.0,14.0,8.0,5.0,5.0
gene-Saur515_RS03780,host,lacD,246.0,253.0,270.0,54.0,58.0,94.0,70.0,46.0,37.0
gene-Saur515_RS10350,host,rplJ,,,,,,,,,
gene-Saur515_RS05420,host,gene-Saur515_RS05420,593.0,604.0,685.0,82.0,108.0,146.0,241.0,195.0,77.0
gene-Saur515_RS09915,host,gene-Saur515_RS09915,233.0,227.0,256.0,63.0,41.0,76.0,71.0,34.0,22.0
gene-Saur515_RS05165,host,gene-Saur515_RS05165,1271.0,1342.0,1399.0,285.0,264.0,607.0,558.0,493.0,245.0
gene-Saur515_RS06180,host,gene-Saur515_RS06180,860.0,961.0,1019.0,274.0,275.0,360.0,320.0,222.0,108.0
gene-Saur515_RS13810,host,gene-Saur515_RS13810,39.0,37.0,49.0,7.0,7.0,24.0,15.0,14.0,7.0
gene-Saur515_RS04700,host,gene-Saur515_RS04700,199.0,221.0,220.0,72.0,48.0,93.0,76.0,53.0,24.0
gene-Saur515_RS07805,host,gene-Saur515_RS07805,250.0,256.0,248.0,102.0,71.0,143.0,108.0,90.0,49.0
gene-Saur515_RS07120,host,gene-Saur515_RS07120,22.0,34.0,28.0,10.0,14.0,11.0,14.0,4.0,6.0
gene-Saur515_RS03770,host,lacB,173.0,153.0,164.0,38.0,29.0,66.0,72.0,41.0,30.0
gene-Saur515_RS12895,host,gene-Saur515_RS12895,15.0,22.0,15.0,2.0,5.0,4.0,10.0,9.0,6.0
gene-Saur515_RS09455,host,kdpF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gene-Saur515_RS04960,host,gene-Saur515_RS04960,1581.0,1754.0,1851.0,431.0,471.0,757.0,715.0,575.0,297.0
gene-Saur515_RS08345,host,gene-Saur515_RS08345,,,,599.0,605.0,1039.0,954.0,603.0,304.0
gene-Saur515_RS11810,host,gene-Saur515_RS11810,104.0,112.0,114.0,24.0,24.0,36.0,22.0,20.0,14.0
gene-Saur515_RS12670,host,gene-Saur515_RS12670,13.0,16.0,15.0,6.0,5.0,5.0,8.0,7.0,5.0
gene-Saur515_RS06375,host,gene-Saur515_RS06375,,,,,,,,,
gene-Saur515_RS08200,host,gene-Saur515_RS08200,1232.0,1494.0,1514.0,598.0,494.0,718.0,350.0,355.0,189.0
gene-Saur515_RS04740,host,mgrA,,,,,,,,,
gene-Saur515_RS03905,host,gene-Saur515_RS03905,585.0,590.0,701.0,190.0,133.0,262.0,251.0,186.0,138.0
gene-Saur515_RS13255,host,groL,,,,759.0,865.0,1256.0,1139.0,885.0,450.0
gene-Saur515_RS06065,host,gene-Saur515_RS06065,410.0,438.0,404.0,92.0,62.0,107.0,131.0,60.0,42.0
gene-phage515_00193,phage,gene-phage515_00193,,,2805.0,,,,,,
gene-Saur515_RS08255,host,gene-Saur515_RS08255_gene_lpdA,,,,,,,,,
gene-Saur515_RS04630,host,gene-Saur515_RS04630,458.0,499.0,535.0,251.0,255.0,533.0,423.0,317.0,181.0
gene-Saur515_RS12825,host,gene-Saur515_RS12825,15.0,23.0,14.0,9.0,4.0,9.0,12.0,4.0,2.0
gene-Saur515_RS07060,host,gene-Saur515_RS07060,11.0,4.0,7.0,1.0,0.0,2.0,0.0,2.0,4.0
gene-Saur515_RS00035,host,gene-Saur515_RS00035,3.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0
gene-Saur515_RS08135,host,purN,436.0,531.0,424.0,126.0,121.0,119.0,129.0,67.0,68.0
gene-Saur515_RS03070,host,hutU,65.0,53.0,53.0,13.0,14.0,36.0,34.0,33.0,18.0
gene-Saur515_RS02335,host,gene-Saur515_RS02335,117.0,107.0,128.0,35.0,32.0,48.0,60.0,75.0,38.0
gene-phage515_00031,phage,gene-phage515_00031,364.0,436.0,353.0,,,,,,
gene-phage515_00127,phage,dhlA,,,,,,,,,
gene-Saur515_RS02170,host,gene-Saur515_RS02170,14.0,29.0,21.0,5.0,10.0,7.0,5.0,6.0,2.0
gene-Saur515_RS04455,host,gene-Saur515_RS04455,613.0,618.0,650.0,181.0,151.0,276.0,195.0,173.0,100.0
gene-Saur515_RS11045,host,gene-Saur515_RS11045,616.0,644.0,713.0,205.0,181.0,337.0,282.0,285.0,164.0
gene-Saur515_RS06695,host,gene-Saur515_RS06695,134.0,156.0,170.0,80.0,67.0,112.0,94.0,64.0,39.0
gene-Saur515_RS05765,host,rimM,235.0,233.0,262.0,63.0,52.0,90.0,98.0,56.0,32.0
gene-Saur515_RS11585,host,gene-Saur515_RS11585,54.0,51.0,73.0,11.0,8.0,23.0,24.0,13.0,11.0
gene-Saur515_RS00135,host,gene-Saur515_RS00135,15.0,21.0,20.0,2.0,8.0,14.0,7.0,3.0,3.0
gene-Saur515_RS11535,host,gene-Saur515_RS11535,222.0,196.0,239.0,47.0,32.0,63.0,72.0,54.0,31.0
gene-Saur515_RS06510,host,gene-Saur515_RS06510,1144.0,1312.0,1378.0,393.0,356.0,580.0,501.0,365.0,260.0
gene-Saur515_RS02740,host,narH,,,,,,,,,
gene-Saur515_RS01115,host,gene-Saur515_RS01115,4.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0
gene-phage515_00132,phage,rncB,,,,,,,,,
gene-Saur515_RS03130,host,gene-Saur515_RS03130,182.0,172.0,229.0,45.0,33.0,63.0,52.0,63.0,27.0
gene-Saur515_RS11310,host,gene-Saur515_RS11310,566.0,627.0,620.0,133.0,99.0,210.0,184.0,103.0,75.0
gene-Saur515_RS06135,host,gene-Saur515_RS06135,1218.0,1360.0,1353.0,270.0,211.0,426.0,356.0,268.0,169.0
gene-Saur515_RS08005,host,sspB,60.0,55.0,50.0,12.0,10.0,20.0,20.0,18.0,8.0
gene-Saur515_RS12155,host,gene-Saur515_RS12155,77.0,89.0,76.0,6.0,13.0,25.0,39.0,26.0,14.0
gene-Saur515_RS10480,host,gene-Saur515_RS10480,1036.0,1043.0,1129.0,277.0,273.0,429.0,375.0,259.0,172.0
gene-Saur515_RS12390,host,gene-Saur515_RS12390_gene_lepB,583.0,699.0,735.0,152.0,109.0,200.0,182.0,126.0,69.0
gene-Saur515_RS12275,host,fumC,1755.0,1852.0,1873.0,341.0,360.0,593.0,514.0,421.0,189.0
gene-Saur515_RS09260,host,prmC,1167.0,1387.0,1268.0,360.0,344.0,521.0,471.0,295.0,178.0
gene-Saur515_RS09050,host,gene-Saur515_RS09050,421.0,448.0,476.0,125.0,114.0,179.0,209.0,184.0,117.0
gene-Saur515_RS04550,host,hisC,34.0,49.0,28.0,20.0,28.0,22.0,24.0,13.0,5.0
gene-Saur515_RS07135,host,treC,,,,,,,1551.0,966.0,646.0
gene-Saur515_RS01740,host,gene-Saur515_RS01740,178.0,183.0,232.0,70.0,53.0,71.0,71.0,55.0,35.0
gene-Saur515_RS11435,host,gene-Saur515_RS11435,2137.0,2314.0,2296.0,274.0,333.0,649.0,583.0,494.0,281.0
gene-Saur515_RS10935,host,gene-Saur515_RS10935,1108.0,1252.0,1231.0,432.0,413.0,635.0,528.0,384.0,243.0
gene-Saur515_RS09865,host,gene-Saur515_RS09865,471.0,534.0,519.0,138.0,123.0,236.0,188.0,163.0,87.0
gene-Saur515_RS10355,host,rplA,,,,,,,,,
gene-Saur515_RS10220,host,gene-Saur515_RS10220,948.0,1046.0,1017.0,153.0,175.0,289.0,378.0,306.0,119.0
gene-Saur515_RS04860,host,gene-Saur515_RS04860,1379.0,1695.0,1690.0,313.0,290.0,449.0,584.0,364.0,228.0
gene-Saur515_RS10300,host,gene-Saur515_RS10300,516.0,591.0,608.0,128.0,106.0,163.0,136.0,101.0,50.0
gene-phage515_00200,phage,gene-phage515_00200,2162.0,2529.0,2327.0,,,,,,
gene-Saur515_RS11035,host,gene-Saur515_RS11035,1110.0,1047.0,1162.0,381.0,314.0,570.0,636.0,515.0,299.0
gene-Saur515_RS02885,host,gene-Saur515_RS02885,,,,,,,,,
gene-Saur515_RS01815,host,gene-Saur515_RS01815,383.0,450.0,455.0,118.0,111.0,170.0,219.0,183.0,94.0
gene-Saur515_RS00110,host,tarK,1827.0,1888.0,1984.0,395.0,394.0,637.0,616.0,438.0,240.0
gene-Saur515_RS08710,host,gene-Saur515_RS08710,45.0,50.0,55.0,9.0,8.0,8.0,7.0,4.0,3.0
gene-Saur515_RS03015,host,gene-Saur515_RS03015,410.0,432.0,395.0,88.0,85.0,148.0,145.0,89.0,63.0
gene-Saur515_RS12475,host,gene-Saur515_RS12475,119.0,117.0,144.0,25.0,25.0,44.0,35.0,22.0,14.0
gene-Saur515_RS10150,host,thiD,2249.0,2387.0,2647.0,529.0,349.0,758.0,761.0,583.0,282.0
gene-Saur515_RS14040,host,mobV,479.0,488.0,557.0,213.0,245.0,395.0,475.0,393.0,218.0
gene-Saur515_RS13465,host,gene-Saur515_RS13465,5.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0
gene-Saur515_RS13065,host,gene-Saur515_RS13065,5.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0
gene-Saur515_RS10825,host,gene-Saur515_RS10825,700.0,818.0,847.0,199.0,190.0,324.0,286.0,230.0,112.0
gene-Saur515_RS12820,host,gene-Saur515_RS12820,38.0,32.0,48.0,13.0,4.0,32.0,19.0,15.0,7.0
gene-Saur515_RS01960,host,gene-Saur515_RS01960,31.0,41.0,51.0,8.0,15.0,11.0,19.0,15.0,12.0
gene-Saur515_RS04965,host,pbp4,661.0,783.0,733.0,142.0,117.0,198.0,226.0,95.0,82.0
gene-Saur515_RS01710,host,gene-Saur515_RS01710,6.0,8.0,8.0,5.0,3.0,6.0,20.0,6.0,5.0
gene-phage515_00093,phage,gene-phage515_00093,185.0,192.0,196.0,544.0,696.0,1028.0,,,
gene-Saur515_RS03430,host,gene-Saur515_RS03430,1750.0,1960.0,1821.0,642.0,598.0,886.0,816.0,425.0,331.0
gene-Saur515_RS03830,host,gene-Saur515_RS03830,,,,,,,,,
gene-Saur515_RS11595,host,gene-Saur515_RS11595,73.0,65.0,64.0,12.0,6.0,13.0,21.0,10.0,9.0
gene-Saur515_RS00875,host,gene-Saur515_RS00875,59.0,70.0,49.0,11.0,8.0,24.0,13.0,8.0,11.0
gene-Saur515_RS06490,host,gene-Saur515_RS06490,1212.0,1175.0,1240.0,326.0,277.0,519.0,383.0,326.0,208.0
gene-Saur515_RS07255,host,gene-Saur515_RS07255,1929.0,2149.0,2228.0,648.0,590.0,848.0,486.0,364.0,245.0
gene-Saur515_RS02950,host,gene-Saur515_RS02950,340.0,324.0,331.0,92.0,105.0,131.0,135.0,95.0,55.0
gene-Saur515_RS12565,host,leuD,24.0,25.0,32.0,9.0,9.0,18.0,13.0,7.0,7.0
gene-Saur515_RS06625,host,gene-Saur515_RS06625,732.0,748.0,783.0,204.0,199.0,313.0,298.0,141.0,122.0
gene-Saur515_RS09870,host,gene-Saur515_RS09870,72.0,91.0,71.0,15.0,13.0,41.0,19.0,24.0,14.0
gene-phage515_00014,phage,gene-phage515_00014,1847.0,2006.0,2253.0,612.0,516.0,969.0,730.0,573.0,374.0
gene-Saur515_RS10570,host,gpsB,,3193.0,,809.0,621.0,1205.0,1141.0,991.0,548.0
gene-Saur515_RS01340,host,gene-Saur515_RS01340,63.0,56.0,57.0,14.0,23.0,38.0,50.0,35.0,23.0
gene-Saur515_RS10525,host,asnS,,,,,,,,1100.0,633.0
gene-Saur515_RS09720,host,dat,2023.0,2166.0,2133.0,617.0,636.0,1044.0,801.0,567.0,336.0
gene-phage515_00134,phage,pri,2462.0,2501.0,2341.0,,,,,,
gene-Saur515_RS08290,host,gene-Saur515_RS08290,2785.0,3178.0,3287.0,710.0,590.0,1093.0,1127.0,927.0,479.0
gene-phage515_00071,phage,lysK.1,1531.0,1899.0,1535.0,,,,,,
gene-Saur515_RS09785,host,gene-Saur515_RS09785,3.0,7.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0
gene-Saur515_RS12885,host,gene-Saur515_RS12885,14.0,24.0,19.0,7.0,6.0,13.0,12.0,12.0,2.0
gene-Saur515_RS13190,host,gene-Saur515_RS13190,242.0,225.0,201.0,104.0,94.0,120.0,208.0,111.0,59.0
gene-Saur515_RS06680,host,gene-Saur515_RS06680,722.0,708.0,814.0,217.0,248.0,386.0,350.0,301.0,158.0
gene-Saur515_RS03625,host,rplQ,2658.0,2618.0,2629.0,738.0,625.0,1008.0,1219.0,689.0,436.0
gene-phage515_00090,phage,gene-phage515_00090,933.0,1156.0,957.0,,,,,,
gene-Saur515_RS06175,host,gene-Saur515_RS06175,371.0,417.0,462.0,98.0,94.0,107.0,119.0,104.0,49.0
gene-Saur515_RS05670,host,pknB,1485.0,1551.0,1592.0,418.0,472.0,598.0,563.0,303.0,190.0
gene-Saur515_RS12660,host,gene-Saur515_RS12660,336.0,344.0,397.0,94.0,76.0,151.0,155.0,116.0,79.0
gene-Saur515_RS08725,host,gene-Saur515_RS08725,401.0,507.0,563.0,153.0,135.0,205.0,247.0,172.0,90.0
gene-Saur515_RS13000,host,gene-Saur515_RS13000,1080.0,1134.0,1167.0,286.0,250.0,447.0,482.0,419.0,205.0
gene-Saur515_RS05340,host,gene-Saur515_RS05340,108.0,142.0,132.0,42.0,31.0,61.0,88.0,54.0,34.0
gene-Saur515_RS10405,host,cysE,843.0,762.0,900.0,204.0,190.0,352.0,279.0,227.0,128.0
gene-Saur515_RS04310,host,whiA,1300.0,1275.0,1397.0,593.0,521.0,759.0,705.0,661.0,379.0
gene-Saur515_RS13305,host,qacR,271.0,307.0,398.0,86.0,50.0,141.0,103.0,78.0,58.0
gene-Saur515_RS10785,host,pcrA,1378.0,1468.0,1434.0,452.0,388.0,625.0,432.0,261.0,199.0
gene-Saur515_RS06115,host,gene-Saur515_RS06115,643.0,683.0,856.0,348.0,238.0,521.0,406.0,360.0,202.0
gene-Saur515_RS09230,host,gene-Saur515_RS09230,589.0,607.0,661.0,223.0,195.0,324.0,354.0,209.0,125.0
gene-Saur515_RS06565,host,gcvPB,1807.0,1986.0,2052.0,415.0,436.0,630.0,623.0,297.0,208.0
gene-Saur515_RS10685,host,gene-Saur515_RS10685,,3097.0,,850.0,708.0,1239.0,1270.0,934.0,513.0
gene-Saur515_RS14270,host,gene-Saur515_RS14270,1677.0,1626.0,1684.0,551.0,578.0,863.0,842.0,606.0,391.0
gene-phage515_00082A,phage,mbpW,68.0,46.0,72.0,747.0,939.0,1417.0,,,
gene-Saur515_RS07050,host,gene-Saur515_RS07050,5.0,6.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0
gene-Saur515_RS09575,host,gene-Saur515_RS09575,152.0,132.0,196.0,57.0,33.0,72.0,75.0,44.0,29.0
gene-phage515_00122,phage,tmpG,,,,,,,,,
gene-Saur515_RS06100,host,gene-Saur515_RS06100,108.0,126.0,117.0,43.0,40.0,59.0,49.0,42.0,21.0
gene-Saur515_RS08510,host,gene-Saur515_RS08510_gene_brnQ,332.0,343.0,374.0,80.0,41.0,76.0,116.0,55.0,30.0
gene-Saur515_RS14205,host,gene-Saur515_RS14205,40.0,52.0,59.0,15.0,13.0,20.0,25.0,10.0,12.0
gene-Saur515_RS04595,host,gene-Saur515_RS04595,87.0,132.0,124.0,36.0,22.0,59.0,50.0,33.0,19.0
gene-Saur515_RS08560,host,gene-Saur515_RS08560,104.0,105.0,108.0,30.0,28.0,29.0,26.0,24.0,13.0
gene-Saur515_RS06865,host,gene-Saur515_RS06865,3.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0
gene-phage515_00115,phage,gene-phage515_00115,2107.0,2475.0,2059.0,,,,,,
gene-Saur515_RS01920,host,gene-Saur515_RS01920,89.0,88.0,80.0,15.0,20.0,26.0,37.0,27.0,23.0
gene-Saur515_RS02650,host,gene-Saur515_RS02650,,,,,,,,,
gene-Saur515_RS01150,host,gene-Saur515_RS01150,253.0,296.0,356.0,75.0,44.0,115.0,72.0,70.0,34.0
gene-Saur515_RS04420,host,gene-Saur515_RS04420,698.0,793.0,801.0,188.0,172.0,265.0,271.0,218.0,92.0
gene-Saur515_RS11775,host,gene-Saur515_RS11775,132.0,160.0,171.0,32.0,31.0,43.0,37.0,16.0,26.0
gene-Saur515_RS02705,host,gene-Saur515_RS02705,1288.0,1522.0,1504.0,245.0,254.0,482.0,516.0,283.0,159.0
gene-Saur515_RS03390,host,moaA,1071.0,1196.0,1268.0,416.0,340.0,601.0,512.0,371.0,240.0
gene-Saur515_RS11575,host,gene-Saur515_RS11575,301.0,313.0,388.0,103.0,86.0,149.0,142.0,129.0,71.0
gene-Saur515_RS05770,host,trmD,367.0,377.0,406.0,113.0,96.0,144.0,207.0,98.0,56.0
gene-Saur515_RS11805,host,gene-Saur515_RS11805,677.0,679.0,690.0,282.0,277.0,382.0,446.0,431.0,249.0
gene-Saur515_RS08000,host,sspC,17.0,33.0,30.0,4.0,9.0,14.0,6.0,8.0,6.0
gene-Saur515_RS06710,host,gene-Saur515_RS06710,975.0,1065.0,1153.0,220.0,207.0,294.0,348.0,275.0,144.0
gene-Saur515_RS05440,host,gene-Saur515_RS05440,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
gene-Saur515_RS08240,host,pdhA,,,,,,,,,
gene-Saur515_RS00735,host,gene-Saur515_RS00735,17.0,20.0,15.0,3.0,2.0,9.0,13.0,3.0,2.0
gene-Saur515_RS13280,host,gene-Saur515_RS13280,518.0,552.0,558.0,132.0,86.0,214.0,162.0,178.0,88.0
gene-Saur515_RS05410,host,gene-Saur515_RS05410,123.0,121.0,123.0,44.0,37.0,68.0,83.0,75.0,47.0
gene-phage515_00217,phage,treB,1135.0,1180.0,1110.0,,,,1119.0,1077.0,604.0
gene-Saur515_RS14330,host,gene-Saur515_RS14330,232.0,169.0,222.0,127.0,119.0,195.0,233.0,158.0,117.0
gene-Saur515_RS06425,host,dnaG,1821.0,1982.0,2082.0,604.0,492.0,852.0,729.0,594.0,362.0
gene-Saur515_RS08440,host,gene-Saur515_RS08440,3.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,4.0
gene-Saur515_RS14160,host,gene-Saur515_RS14160,61.0,96.0,90.0,32.0,32.0,45.0,57.0,20.0,24.0
gene-Saur515_RS00840,host,gene-Saur515_RS00840,56.0,42.0,59.0,10.0,5.0,17.0,14.0,9.0,6.0
gene-Saur515_RS03655,host,rpsI,,,,1000.0,841.0,1379.0,,,
gene-Saur515_RS14125,host,gene-Saur515_RS14125,21.0,35.0,49.0,14.0,20.0,41.0,36.0,14.0,9.0
gene-Saur515_RS04365,host,gene-Saur515_RS04365,349.0,342.0,386.0,38.0,44.0,92.0,91.0,125.0,44.0
gene-Saur515_RS14015,host,gene-Saur515_RS14015,2013.0,2233.0,2602.0,485.0,345.0,772.0,633.0,498.0,247.0
gene-Saur515_RS00650,host,gene-Saur515_RS00650,22.0,24.0,25.0,4.0,2.0,4.0,6.0,2.0,1.0
gene-Saur515_RS01080,host,gene-Saur515_RS01080,354.0,319.0,368.0,87.0,78.0,140.0,142.0,85.0,52.0
gene-Saur515_RS05885,host,gene-Saur515_RS05885,752.0,840.0,852.0,204.0,163.0,252.0,210.0,147.0,87.0
gene-Saur515_RS12240,host,gene-Saur515_RS12240,8.0,4.0,10.0,3.0,2.0,2.0,1.0,4.0,2.0
gene-phage515_00174,phage,mbpH,560.0,667.0,502.0,,,,,,
gene-Saur515_RS11565,host,gene-Saur515_RS11565,988.0,1014.0,1159.0,380.0,324.0,561.0,595.0,556.0,290.0
gene-phage515_00198,phage,gene-phage515_00198,,,,,,,,,
gene-Saur515_RS12490,host,gene-Saur515_RS12490,907.0,888.0,997.0,229.0,227.0,369.0,294.0,184.0,115.0
gene-Saur515_RS00395,host,gene-Saur515_RS00395,390.0,473.0,440.0,119.0,151.0,230.0,197.0,168.0,88.0
gene-Saur515_RS01875,host,betB,45.0,49.0,70.0,15.0,12.0,20.0,30.0,15.0,15.0
gene-Saur515_RS13725,host,glpK,876.0,1053.0,926.0,158.0,225.0,272.0,252.0,126.0,94.0
gene-Saur515_RS11495,host,srtA,909.0,1017.0,1254.0,188.0,126.0,270.0,227.0,214.0,100.0
gene-Saur515_RS10980,host,gene-Saur515_RS10980,805.0,775.0,916.0,308.0,285.0,584.0,594.0,553.0,267.0
gene-Saur515_RS03950,host,gene-Saur515_RS03950,351.0,394.0,458.0,108.0,88.0,141.0,150.0,96.0,49.0
gene-Saur515_RS10575,host,rnpB,,,,,,,,,
gene-Saur515_RS07320,host,lpl7,23.0,32.0,33.0,11.0,7.0,10.0,8.0,4.0,3.0
gene-Saur515_RS11285,host,queA,683.0,644.0,682.0,214.0,200.0,323.0,314.0,183.0,120.0
gene-Saur515_RS12085,host,gene-Saur515_RS12085,60.0,82.0,75.0,14.0,16.0,31.0,55.0,20.0,20.0
gene-Saur515_RS13080,host,gene-Saur515_RS13080,85.0,75.0,83.0,26.0,11.0,29.0,31.0,34.0,12.0
gene-Saur515_RS12315,host,gene-Saur515_RS12315,390.0,444.0,472.0,100.0,91.0,136.0,118.0,104.0,37.0
gene-Saur515_RS09875,host,serA,231.0,194.0,245.0,40.0,49.0,87.0,79.0,40.0,30.0
gene-Saur515_RS10930,host,gene-Saur515_RS10930,2170.0,2273.0,2404.0,726.0,729.0,1051.0,925.0,687.0,404.0
gene-Saur515_RS03640,host,gene-Saur515_RS03640,486.0,571.0,550.0,167.0,131.0,237.0,172.0,125.0,80.0
gene-Saur515_RS07025,host,gene-Saur515_RS07025,17.0,12.0,25.0,4.0,7.0,12.0,9.0,6.0,1.0
gene-Saur515_RS06660,host,gene-Saur515_RS06660,,,3342.0,,,,1551.0,1061.0,
gene-Saur515_RS01545,host,icaC,48.0,51.0,59.0,11.0,11.0,17.0,30.0,12.0,8.0
gene-Saur515_RS01965,host,gene-Saur515_RS01965,21.0,26.0,29.0,11.0,2.0,9.0,11.0,3.0,4.0
gene-Saur515_RS01770,host,gene-Saur515_RS01770,232.0,246.0,288.0,73.0,69.0,113.0,95.0,68.0,40.0
gene-Saur515_RS06785,host,srrB,2924.0,3026.0,3174.0,613.0,675.0,1200.0,1274.0,937.0,475.0
gene-Saur515_RS08475,host,arlS,560.0,626.0,662.0,145.0,144.0,244.0,270.0,249.0,137.0
gene-Saur515_RS13200,host,lukG,135.0,118.0,144.0,47.0,57.0,98.0,121.0,60.0,57.0
gene-Saur515_RS09315,host,gene-Saur515_RS09315,,,,,,,1356.0,522.0,636.0
gene-Saur515_RS06170,host,gene-Saur515_RS06170,1375.0,1384.0,1539.0,535.0,364.0,827.0,683.0,507.0,289.0
gene-Saur515_RS09360,host,gene-Saur515_RS09360,258.0,249.0,321.0,59.0,38.0,100.0,77.0,92.0,45.0
gene-Saur515_RS03420,host,gene-Saur515_RS03420,218.0,213.0,242.0,55.0,48.0,86.0,63.0,63.0,36.0
gene-Saur515_RS09760,host,ytpR,1030.0,1022.0,1002.0,275.0,266.0,408.0,307.0,155.0,155.0
gene-Saur515_RS06650,host,gene-Saur515_RS06650,1900.0,2013.0,2062.0,677.0,631.0,1147.0,781.0,539.0,385.0
gene-Saur515_RS01405,host,gene-Saur515_RS01405,79.0,83.0,94.0,32.0,18.0,38.0,58.0,46.0,22.0
gene-Saur515_RS09145,host,gene-Saur515_RS09145,919.0,1044.0,1069.0,215.0,228.0,411.0,289.0,348.0,163.0
gene-Saur515_RS10425,host,gene-Saur515_RS10425,,,,,,,,,
gene-Saur515_RS09815,host,acsA,204.0,213.0,250.0,46.0,63.0,90.0,106.0,72.0,49.0
gene-Saur515_RS01010,host,gene-Saur515_RS01010,51.0,48.0,49.0,20.0,13.0,28.0,23.0,22.0,12.0
gene-phage515_00146,phage,I-KsaII,,,,,,,,,
gene-Saur515_RS08860,host,gene-Saur515_RS08860,606.0,606.0,691.0,172.0,149.0,244.0,262.0,192.0,114.0
gene-Saur515_RS07225,host,gene-Saur515_RS07225,7.0,11.0,7.0,7.0,5.0,6.0,7.0,3.0,3.0
gene-Saur515_RS04465,host,murB,1231.0,1476.0,1416.0,343.0,289.0,476.0,550.0,311.0,229.0
gene-Saur515_RS06910,host,gene-Saur515_RS06910,107.0,100.0,112.0,85.0,69.0,86.0,187.0,61.0,66.0
gene-Saur515_RS00425,host,gene-Saur515_RS00425,650.0,759.0,751.0,121.0,154.0,198.0,212.0,152.0,93.0
gene-Saur515_RS09165,host,gene-Saur515_RS09165,,,,,,,,,
gene-Saur515_RS13665,host,gene-Saur515_RS13665,40.0,39.0,55.0,17.0,11.0,14.0,18.0,13.0,9.0
gene-Saur515_RS05915,host,gene-Saur515_RS05915,472.0,442.0,472.0,145.0,146.0,213.0,174.0,51.0,60.0
gene-Saur515_RS09825,host,gene-Saur515_RS09825,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-Saur515_RS07920,host,gene-Saur515_RS07920,4.0,11.0,9.0,4.0,1.0,2.0,0.0,3.0,2.0
gene-Saur515_RS03860,host,mnhD1,2693.0,2995.0,2869.0,,,,1494.0,1043.0,576.0
gene-phage515_00083,phage,mbpD,130.0,149.0,149.0,,,,,,
gene-Saur515_RS02865,host,gene-Saur515_RS02865,1503.0,1897.0,1931.0,343.0,318.0,564.0,664.0,453.0,240.0
gene-Saur515_RS00515,host,gene-Saur515_RS00515,17.0,24.0,25.0,10.0,16.0,15.0,7.0,13.0,5.0
gene-Saur515_RS10655,host,brxA,486.0,543.0,526.0,167.0,163.0,287.0,251.0,153.0,83.0
gene-Saur515_RS11725,host,gene-Saur515_RS11725,29.0,44.0,45.0,15.0,9.0,17.0,11.0,14.0,6.0
gene-Saur515_RS13410,host,lmrS,227.0,250.0,286.0,149.0,131.0,179.0,171.0,118.0,83.0
gene-Saur515_RS10900,host,gene-Saur515_RS10900,1197.0,1309.0,1439.0,370.0,341.0,538.0,444.0,331.0,210.0
gene-Saur515_RS13920,host,gene-Saur515_RS13920,106.0,99.0,97.0,61.0,48.0,100.0,199.0,70.0,63.0
gene-Saur515_RS03985,host,lipA,1386.0,1549.0,1620.0,426.0,434.0,666.0,661.0,478.0,284.0
gene-Saur515_RS03785,host,gene-Saur515_RS03785,132.0,127.0,138.0,33.0,25.0,62.0,27.0,24.0,21.0
gene-Saur515_RS08415,host,gene-Saur515_RS08415,66.0,66.0,82.0,25.0,15.0,34.0,28.0,15.0,10.0
gene-Saur515_RS08400,host,gene-Saur515_RS08400,439.0,482.0,463.0,111.0,128.0,160.0,168.0,97.0,70.0
gene-Saur515_RS14035,host,tet(K),,,,1062.0,,1521.0,1422.0,,
gene-phage515_00211,phage,gene-phage515_00211,1059.0,1274.0,1044.0,950.0,806.0,1177.0,557.0,479.0,272.0
gene-Saur515_RS07230,host,gene-Saur515_RS07230,855.0,978.0,992.0,215.0,188.0,320.0,298.0,193.0,103.0
gene-Saur515_RS07790,host,gene-Saur515_RS07790,193.0,178.0,204.0,54.0,63.0,79.0,46.0,39.0,34.0
gene-Saur515_RS10830,host,rlmD,352.0,407.0,419.0,132.0,120.0,166.0,162.0,95.0,63.0
gene-Saur515_RS02755,host,nreA,,,,,,,1101.0,819.0,618.0
gene-Saur515_RS02005,host,gene-Saur515_RS02005,134.0,131.0,177.0,49.0,40.0,61.0,68.0,50.0,37.0
gene-Saur515_RS04925,host,dhaK,316.0,314.0,341.0,71.0,102.0,171.0,178.0,149.0,87.0
