Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-Saur515_RS02145,host,copZ,5.3471075307174685,5.5254529391317835,5.54907608489522,4.3694478524670215,4.219507705176107,4.976733742420574,5.017279836814924,4.30406509320417,4.07753744390572,early
gene-Saur515_RS08595,host,cvfB,7.244941546337007,7.292337176173877,7.412160334945205,6.09807428216624,5.8377304471659395,6.440946540632921,6.361302477572996,6.272877006546167,5.3612921657094255,early
gene-Saur515_RS05195,host,isdB,4.248495242049359,4.276666119016055,4.2626798770413155,2.995732273553991,2.5649493574615367,3.4011973816621555,3.828641396489095,3.2188758248682006,2.302585092994046,early
gene-Saur515_RS05750,host,gene-Saur515_RS05750,6.035481432524756,5.983936280687191,5.948034989180646,4.700480365792417,4.6443908991413725,5.135798437050262,4.820281565605037,4.406719247264253,4.248495242049359,early
gene-Saur515_RS06435,host,gene-Saur515_RS06435,5.680172609017068,5.762051382780177,5.768320995793772,4.564348191467836,4.442651256490317,4.6913478822291435,4.727387818712341,4.02535169073515,3.9318256327243257,early
gene-Saur515_RS09045,host,gene-Saur515_RS09045,6.641182169740591,6.617402977974478,6.825460036255307,5.407171771460119,5.351858133476067,5.834810737062605,5.924255797414532,5.755742213586912,5.170483995038151,early
gene-Saur515_RS00070,host,gene-Saur515_RS00070,5.594711379601839,5.749392985908253,5.786897381366708,4.127134385045092,4.007333185232471,4.465908118654584,4.465908118654584,4.07753744390572,3.6635616461296463,early
gene-Saur515_RS08100,host,purK,6.587550014824796,6.773080375655535,6.839476438228843,6.037870919922137,5.886104031450156,6.398594934535208,5.75890177387728,5.783825182329737,5.308267697401205,early
gene-Saur515_RS05520,host,gene-Saur515_RS05520,6.3561076606958915,6.453624998892692,6.45833828334479,5.030437921392435,4.700480365792417,5.181783550292085,5.393627546352362,4.976733742420574,4.23410650459726,early
gene-Saur515_RS01045,host,gene-Saur515_RS01045,6.899723107284872,6.9985096422506015,7.039660349862076,5.796057750765372,5.860786223465865,6.363028103540465,6.156978985585555,6.0014148779611505,5.472270673671475,early
gene-Saur515_RS06380,host,gene-Saur515_RS06380,6.558197802812269,6.650279048587422,6.709304340258298,5.484796933490655,5.44673737166631,6.016157159698354,5.924255797414532,5.8805329864007,5.342334251964811,early
gene-phage515_00141,phage,gene-phage515_00141,6.447305862541213,6.439350371100098,6.115892125483034,8.791029857045965,9.038008749211576,9.37737907190562,10.331105465285425,9.766751028962657,9.539716058977092,middle
gene-Saur515_RS11245,host,mreD,6.484635235635252,6.573680166960646,6.679599185844383,5.313205979041787,5.236441962829949,5.683579767338681,5.71042701737487,5.272999558563747,4.976733742420574,early
gene-Saur515_RS12310,host,gene-Saur515_RS12310,5.247024072160486,5.402677381872279,5.236441962829949,4.276666119016055,4.143134726391533,4.875197323201151,4.276666119016055,4.174387269895637,3.7376696182833684,early
gene-Saur515_RS04980,host,tarB,6.60934924316738,6.582025138892826,6.673297967767654,5.332718793265369,5.049856007249537,5.652489180268651,5.5909869805108565,5.493061443340548,4.61512051684126,early
gene-Saur515_RS06360,host,rpsU,6.418364935936212,6.728628613084702,6.844815479208263,5.3981627015177525,5.655991810819852,5.926926025970411,6.075346031088684,5.262690188904886,5.723585101952381,early
gene-Saur515_RS05685,host,gene-Saur515_RS05685,6.391917113392602,6.447305862541213,6.466144724237619,5.214935757608986,5.170483995038151,5.820082930352362,5.53338948872752,5.41610040220442,4.77912349311153,early
gene-Saur515_RS01955,host,panD,6.056784013228625,6.0330862217988015,6.126869184114185,4.795790545596741,4.605170185988092,4.969813299576001,4.7535901911063645,4.5217885770490405,3.8501476017100584,early
gene-Saur515_RS08740,host,gene-Saur515_RS08740,6.956545443151569,7.099201743553092,7.1731917424865985,5.62040086571715,5.4638318050256105,5.877735781779639,5.723585101952381,5.438079308923196,5.075173815233827,early
gene-Saur515_RS10885,host,map,7.242797922793756,7.259116128097101,7.3537223303996315,5.241747015059643,4.709530201312334,5.746203190540153,5.924255797414532,5.476463551931511,4.7535901911063645,early
gene-Saur515_RS06365,host,gene-Saur515_RS06365,8.168202930236053,8.209852481301272,8.318254328798846,6.731018100482083,6.630683385642372,7.266827347520591,7.56164174558878,7.315218389752975,6.677083461247136,early
gene-phage515_00172,phage,gene-phage515_00172,9.077037524661762,9.249080200292113,9.096947684621092,10.29434650825493,10.452013503484945,10.706811133741756,10.558361570874581,10.53701741627757,10.009962447043133,middle
gene-Saur515_RS04780,host,gene-Saur515_RS04780,6.755768921984255,6.878326468291325,7.0317412587631285,5.802118375377063,5.537334267018537,6.12029741895095,6.066108090103747,6.154858094016418,5.5134287461649825,early
gene-Saur515_RS13520,host,gene-Saur515_RS13520,5.953243334287785,5.942799375126701,6.054439346269371,5.3706380281276624,5.53338948872752,5.75890177387728,6.3818160174060985,5.5053315359323625,5.552959584921617,middle
gene-phage515_00130,phage,rncA,8.387312270561717,8.42639282708974,8.395477432732141,9.219300113347655,9.273690687476945,9.585964638073326,9.290352309945568,8.944028325260595,8.714731714015052,middle
gene-Saur515_RS10075,host,hypR,4.356708826689592,4.30406509320417,4.418840607796598,2.6390573296152584,2.6390573296152584,3.091042453358316,3.2188758248682006,3.044522437723423,2.9444389791664403,early
gene-Saur515_RS13780,host,gene-Saur515_RS13780,4.6913478822291435,4.875197323201151,4.574710978503383,2.5649493574615367,2.6390573296152584,3.258096538021482,3.295836866004329,2.302585092994046,2.3978952727983707,early
gene-Saur515_RS04760,host,gene-Saur515_RS04760,7.77779262633883,7.768110378525988,7.927324360309794,6.777646593635117,6.505784060128229,7.170888478512505,6.715383386334681,6.966024187106113,6.16541785423142,early
gene-Saur515_RS01585,host,gene-Saur515_RS01585,3.4657359027997265,3.6109179126442243,3.6888794541139363,2.0794415416798357,2.302585092994046,2.4849066497880004,2.8903717578961645,2.302585092994046,1.9459101490553132,early
gene-phage515_00056,phage,mbpB,7.3727463664043285,7.444833273892193,7.199678345691172,8.826587830773668,8.896724917497897,9.25540933534376,9.862665558015873,9.574149804815514,9.118553976345474,middle
gene-Saur515_RS04280,host,gene-Saur515_RS04280,9.672752760526098,9.689179849884317,9.738553945343401,8.786914938491025,8.706655856361559,9.28023949935585,9.031572493381526,8.712759974960212,8.280711075662847,early
gene-Saur515_RS05535,host,ileS,8.146998697389993,8.304742269640771,8.250097752572845,7.085064293952548,6.9782137426306985,7.4109518755836366,7.19668657083435,6.694562058521095,6.3473892096560105,early
gene-Saur515_RS02515,host,gene-Saur515_RS02515,6.763884908562435,6.913737350659685,7.076653815443951,5.552959584921617,5.298317366548036,5.937536205082426,5.926926025970411,5.993961427306569,5.278114659230517,early
gene-Saur515_RS06845,host,gene-Saur515_RS06845,6.684611727667927,6.792344427470809,6.923628628138427,5.666426688112432,5.272999558563747,5.932245187448011,6.246106765481563,5.752572638825633,5.267858159063328,early
gene-Saur515_RS09100,host,gene-Saur515_RS09100,4.9344739331306915,5.153291594497779,5.327876168789581,4.672828834461906,4.859812404361672,5.030437921392435,5.41610040220442,5.58724865840025,4.8283137373023015,late
gene-Saur515_RS01105,host,gene-Saur515_RS01105,4.955827057601261,5.056245805348308,5.0689042022202315,3.4965075614664802,3.6635616461296463,4.31748811353631,4.477336814478207,3.970291913552122,3.4339872044851463,early
gene-Saur515_RS00330,host,gene-Saur515_RS00330,3.2188758248682006,3.1354942159291497,3.091042453358316,1.0986122886681098,1.9459101490553132,2.1972245773362196,2.0794415416798357,1.791759469228055,1.791759469228055,early
gene-Saur515_RS13295,host,gene-Saur515_RS13295,4.820281565605037,4.962844630259907,4.976733742420574,3.4657359027997265,3.2188758248682006,3.912023005428146,3.7612001156935624,3.871201010907891,2.8903717578961645,early
gene-phage515_00131,phage,gene-phage515_00131,7.563719668414366,7.5745584842024805,7.553810852008231,8.57300625623545,8.628555659269699,8.921057018157429,8.51197962436335,8.016647877057803,7.993282328101591,middle
gene-Saur515_RS09945,host,gene-Saur515_RS09945,7.799753318287247,7.65491704784832,7.931284761525891,6.504288173536645,6.436150368369428,7.2633296174768365,7.400009517162692,7.242082359256962,6.492239835020471,early
gene-Saur515_RS05720,host,fabD,8.099857910737585,8.188133414510478,8.154500175151941,7.1372784372603855,7.109062135687172,7.644440761556566,7.463363045520021,7.0587581525186645,6.675823221634848,early
gene-Saur515_RS01675,host,gene-Saur515_RS01675,7.050122520269059,7.1846291527173145,7.130098510125578,5.8289456176102075,5.746203190540153,6.234410725718371,6.021023349349527,5.564520407322694,5.209486152841421,early
gene-Saur515_RS06735,host,gene-Saur515_RS06735,4.574710978503383,4.574710978503383,4.7535901911063645,3.6375861597263857,3.6375861597263857,4.248495242049359,3.7376696182833684,3.58351893845611,2.833213344056216,early
gene-Saur515_RS14250,host,gene-Saur515_RS14250,1.3862943611198906,1.9459101490553132,2.3978952727983707,0.6931471805599453,1.3862943611198906,0.0,1.0986122886681098,1.791759469228055,0.6931471805599453,early
gene-Saur515_RS04065,host,gene-Saur515_RS04065,5.697093486505405,5.723585101952381,5.8971538676367405,4.465908118654584,4.61512051684126,4.997212273764115,4.941642422609304,4.663439094112067,4.290459441148391,early
gene-Saur515_RS07485,host,xpt,6.54965074223381,6.79346613258001,6.736966958001855,5.225746673713202,5.099866427824199,5.442417710521793,5.476463551931511,4.962844630259907,4.477336814478207,early
gene-Saur515_RS05850,host,gene-Saur515_RS05850,6.322565239927284,6.380122536899765,6.493753839851686,4.836281906951478,4.5217885770490405,5.318119993844216,5.455321115357702,4.867534450455582,4.276666119016055,early
gene-Saur515_RS13785,host,gene-Saur515_RS13785,4.762173934797756,4.897839799950911,4.882801922586371,2.6390573296152584,3.044522437723423,3.713572066704308,3.7612001156935624,2.6390573296152584,2.1972245773362196,early
gene-phage515_00051,phage,gene-phage515_00051,8.069342366811636,8.14351740579748,8.005700678662542,9.572132202294377,9.586445324777861,10.063094747044966,10.835592576704641,10.841187463647783,10.216471807850127,late
gene-Saur515_RS13135,host,gene-Saur515_RS13135,4.820281565605037,4.897839799950911,4.897839799950911,3.5553480614894135,3.295836866004329,3.9318256327243257,3.9512437185814275,3.2188758248682006,3.367295829986474,early
gene-Saur515_RS07570,host,gene-Saur515_RS07570,2.1972245773362196,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,early
gene-Saur515_RS04225,host,gene-Saur515_RS04225,5.14166355650266,5.087596335232384,5.153291594497779,3.9889840465642745,3.7376696182833684,4.07753744390572,4.02535169073515,4.189654742026425,3.58351893845611,early
gene-Saur515_RS08270,host,gene-Saur515_RS08270,5.318119993844216,5.4116460518550396,5.4510384535657,4.07753744390572,4.1588830833596715,4.143134726391533,4.31748811353631,3.6109179126442243,3.6109179126442243,early
gene-Saur515_RS01125,host,gene-Saur515_RS01125,1.791759469228055,2.0794415416798357,1.791759469228055,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.6094379124341003,early
gene-Saur515_RS06045,host,gene-Saur515_RS06045,6.421622267806518,6.539585955617669,6.57507584059962,5.351858133476067,5.332718793265369,5.7430031878094825,5.605802066295998,5.272999558563747,4.919980925828125,early
gene-phage515_00203,phage,rpp,8.347827345782498,8.497194544909547,8.358666283188,9.392995206560258,9.435881047890113,9.726810038127258,9.505246289517283,9.27199975236291,8.872487182278038,middle
gene-Saur515_RS05380,host,gene-Saur515_RS05380,4.356708826689592,4.406719247264253,4.6913478822291435,3.6375861597263857,3.091042453358316,4.394449154672439,3.912023005428146,3.5553480614894135,3.5263605246161616,early
gene-Saur515_RS00775,host,sbnF,3.1354942159291497,3.332204510175204,3.4339872044851463,2.4849066497880004,2.3978952727983707,2.4849066497880004,2.3978952727983707,1.9459101490553132,1.9459101490553132,early
gene-Saur515_RS11225,host,gene-Saur515_RS11225,3.332204510175204,3.4657359027997265,3.58351893845611,2.9444389791664403,2.4849066497880004,3.091042453358316,3.1354942159291497,3.1354942159291497,2.833213344056216,early
gene-Saur515_RS01640,host,asp3,3.58351893845611,3.8918202981106265,3.4965075614664802,2.70805020110221,2.302585092994046,3.4011973816621555,2.70805020110221,2.3978952727983707,2.302585092994046,early
gene-Saur515_RS02745,host,narJ,8.304742269640771,8.264363329731667,8.35819745992578,7.668561108015897,7.5480289699350145,8.017307507688582,6.8966943316227125,6.543911845564792,6.313548046277095,early
gene-Saur515_RS12435,host,ygs,5.8944028342648505,5.726847747587197,6.352629396319567,5.111987788356544,5.0238805208462765,5.75890177387728,5.953243334287785,5.971261839790462,5.648974238161206,early
gene-Saur515_RS09125,host,gene-Saur515_RS09125,6.620073206530356,6.450470422144176,6.747586526829315,5.517452896464707,5.579729825986222,5.958424693029782,5.973809611869261,6.285998094508865,5.44673737166631,early
gene-Saur515_RS12210,host,gene-Saur515_RS12210,7.57095858316901,7.627544390488503,7.785720896534624,6.576469569048224,6.26530121273771,7.0317412587631285,6.8001700683022,6.9411900550683745,6.16541785423142,early
gene-Saur515_RS12440,host,gene-Saur515_RS12440,5.225746673713202,5.198497031265826,5.41610040220442,3.6375861597263857,3.4965075614664802,3.871201010907891,3.8918202981106265,3.8066624897703196,3.091042453358316,early
gene-Saur515_RS08460,host,gene-Saur515_RS08460,2.6390573296152584,2.70805020110221,2.70805020110221,1.6094379124341003,0.0,2.0794415416798357,1.6094379124341003,1.3862943611198906,1.0986122886681098,early
gene-phage515_00156,phage,gene-phage515_00156,6.09807428216624,6.1903154058531475,5.820082930352362,8.77307495131822,8.942460926820582,9.18399639663658,10.138717764985484,8.9850695596458,9.006999447958153,middle
gene-Saur515_RS12965,host,gene-Saur515_RS12965,5.247024072160486,4.919980925828125,5.075173815233827,3.4339872044851463,3.4011973816621555,4.174387269895637,4.0943445622221,3.6375861597263857,3.1780538303479458,early
gene-Saur515_RS11935,host,rsmA,6.077642243349034,6.210600077024653,6.173786103901937,5.056245805348308,4.990432586778736,5.472270673671475,5.159055299214529,4.68213122712422,4.31748811353631,early
gene-Saur515_RS09385,host,thiM,3.4011973816621555,3.6109179126442243,3.7376696182833684,2.4849066497880004,2.3978952727983707,3.044522437723423,2.5649493574615367,2.6390573296152584,2.5649493574615367,early
gene-Saur515_RS08035,host,atl,7.693937325509272,7.732369222284388,7.699842407396986,6.837332814685591,6.873163834212518,7.285506548522785,7.4489161025442,6.71901315438526,6.455198563340122,early
gene-Saur515_RS06505,host,gene-Saur515_RS06505,6.785587645007929,6.879355804460439,6.913737350659685,5.662960480135946,5.493061443340548,6.016157159698354,5.857933154483459,5.4680601411351315,5.030437921392435,early
gene-Saur515_RS11165,host,hemC,7.170119543449628,7.2640301428995295,7.2633296174768365,6.082218910376446,5.926926025970411,6.523562306149512,6.212606095751519,5.7745515455444085,5.272999558563747,early
gene-Saur515_RS01195,host,yycI,6.960347729101308,6.921658184151129,7.01211529430638,5.840641657373398,5.5134287461649825,6.208590026096629,6.054439346269371,5.5134287461649825,5.111987788356544,early
gene-Saur515_RS07065,host,gene-Saur515_RS07065,3.367295829986474,3.4965075614664802,3.332204510175204,2.4849066497880004,2.1972245773362196,2.833213344056216,2.70805020110221,2.8903717578961645,1.3862943611198906,early
gene-Saur515_RS04655,host,gene-Saur515_RS04655,6.60934924316738,6.739336627357174,6.687108607866515,5.768320995793772,5.8289456176102075,6.173786103901937,6.025865973825314,5.978885764901122,5.303304908059076,early
gene-Saur515_RS04875,host,graS,6.018593214496234,6.104793232414985,6.171700597410915,4.709530201312334,4.804021044733257,5.308267697401205,5.10594547390058,4.912654885736052,4.418840607796598,early
